"cID","SNP","PUBMEDID","Study","Disease_Trait","Initial_Sample_Size","Replication_Sample_Size","Region","Chr","Chr_pos","Reported_Gene","Mapped_gene","Upstream_gene_id","Downstream_gene_id","Strongest_SNP","SNPs","Snp_id_current","Context","Intergenic","Risk_Allele_Frequency","p_value","Pvalue_mog","p_value_text","OR_or_beta_text","OR_or_beta","CI_95","Platform","CNV","tID","Date_Added_to_Catalog","continuous_trait","GWS","tID","trait","match_available","jd_code","lab_available","lab_name","good_match"
11322,"rs3729639",21347282,"Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.","Coronary heart disease","8,090 African American individuals","8,849 African American or African-Caribbean individuals","16q22.1",16,67225501,"LCAT","E2F4;EXOC3L1",NULL,NULL,"rs3729639-T","rs3729639",3729639,"nearGene-5;nearGene-5",0,0.44,2E-11,10.699,"(HDL-C)",.09,0.09,"[0.06-0.12] SD increase","Affymetrix [~2.74 million] (imputed)","N",651,"2011-04-07",1,1,597,"Coronary heart disease",1,411,NULL,NULL,NULL
11333,"rs12740374",21347282,"Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.","Coronary heart disease","8,090 African American individuals","8,849 African American or African-Caribbean individuals","1p13.3",1,109817590,"CELSR2","CELSR2",NULL,NULL,"rs12740374-T","rs12740374",12740374,"UTR-3",0,0.25,9E-29,28.0458,"(LDL-C)",.18,0.18,"[0.15-0.21] SD decrease","Affymetrix [~2.74 million] (imputed)","N",654,"2011-04-07",1,1,597,"Coronary heart disease",1,411,NULL,NULL,NULL
11345,"rs11669133",21347282,"Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.","Coronary heart disease","8,090 African American individuals","8,849 African American or African-Caribbean individuals","19p13.2",19,11092139,"SMARCA4","SMARCA4",NULL,NULL,"rs11669133-A","rs11669133",11669133,"intron",0,0.06,1E-8,8,"(LDL-C)",.17,0.17,"[0.11-0.23] SD decrease","Affymetrix [~2.74 million] (imputed)","N",654,"2011-04-07",1,1,597,"Coronary heart disease",1,411,NULL,NULL,NULL
4747,"rs3213764",23359319,"Genome-wide association study identifies loci at ATF7IP and KLK2 associated with percentage of circulating free PSA.","Prostate-specific antigen levels","3,192 European ancestry individuals","1,722 European ancestry individuals","12p13.1",12,14587301,"ATF7IP","ATF7IP",NULL,NULL,"rs3213764-G","rs3213764",3213764,"missense",0,0.467,2E-9,8.69897,"",.05,0.05,"% increase","Illumina [642,584]","N",2067,"2013-03-27",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
4748,"rs1354774",23359319,"Genome-wide association study identifies loci at ATF7IP and KLK2 associated with percentage of circulating free PSA.","Prostate-specific antigen levels","3,192 European ancestry individuals","1,722 European ancestry individuals","19q13.33",19,51393118,"KLK2, KLKP1","KLKP1",NULL,NULL,"rs1354774-G","rs1354774",1354774,"intron",0,0.343,6E-20,19.2218,"",.06,0.06,"% increase","Illumina [642,584]","N",2067,"2013-03-27",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
4773,"rs12409639",23269536,"Genome-wide association study identified novel genetic variant on SLC45A3 gene associated with serum levels prostate-specific antigen (PSA) in a Chinese population.","Prostate-specific antigen levels","1,999 Chinese ancestry men","1,496 Chinese ancestry men","1q32.1",1,205638222,"SLC45A3, NUCKS1, RAB7L1, SLC41A1, FLJ32569","SLC45A3",NULL,NULL,"rs12409639-A","rs12409639",12409639,"intron",0,0.11,2E-19,18.699,"",.20,0.20,"[NR] % higher levels","Illumina [>709,211] (imputed)","N",2067,"2013-03-22",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
4774,"rs10993994",23269536,"Genome-wide association study identified novel genetic variant on SLC45A3 gene associated with serum levels prostate-specific antigen (PSA) in a Chinese population.","Prostate-specific antigen levels","1,999 Chinese ancestry men","1,496 Chinese ancestry men","10q11.23",10,51549496,"MSMB","MSMB",NULL,NULL,"rs10993994-T","rs10993994",10993994,"nearGene-5",0,0.50,5E-17,16.301,"",.12,0.12,"[NR] % higher levels","Illumina [>709,211] (imputed)","N",2067,"2013-03-22",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
4775,"rs2735839",23269536,"Genome-wide association study identified novel genetic variant on SLC45A3 gene associated with serum levels prostate-specific antigen (PSA) in a Chinese population.","Prostate-specific antigen levels","1,999 Chinese ancestry men","1,496 Chinese ancestry men","19q13.33",19,51364623,"KLK3","KLK3 - KLK2",354,3817,"rs2735839-G","rs2735839",2735839,"Intergenic",1,0.58,6E-37,36.2218,"",.19,0.19,"[NR] % higher levels","Illumina [>709,211] (imputed)","N",2067,"2013-03-22",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
11590,"rs401681",21160077,"Genetic correction of PSA values using sequence variants associated with PSA levels.","Prostate-specific antigen levels","15,757 European ancestry individuals","2,373 European ancestry individuals","5p15.33",5,1322087,"TERT","CLPTM1L",NULL,NULL,"rs401681-C","rs401681",401681,"intron",0,0.55,1E-10,10,"",7.00,7.00,"[NR] % increase","Illumina [304,070]","N",2067,"2011-01-13",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
11591,"rs10788160",21160077,"Genetic correction of PSA values using sequence variants associated with PSA levels.","Prostate-specific antigen levels","15,757 European ancestry individuals","2,373 European ancestry individuals","10q26.12",10,123033549,"FGFR2","RPL19P16 - FGFR2",646255,2263,"rs10788160-A","rs10788160",10788160,"Intergenic",1,0.31,5E-15,14.301,"",10.20,10.20,"[NR] % increase","Illumina [304,070]","N",2067,"2011-01-13",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
11592,"rs10993994",21160077,"Genetic correction of PSA values using sequence variants associated with PSA levels.","Prostate-specific antigen levels","15,757 European ancestry individuals","2,373 European ancestry individuals","10q11.23",10,51549496,"MSMB","MSMB",NULL,NULL,"rs10993994-T","rs10993994",10993994,"nearGene-5",0,0.39,7E-13,12.1549,"",9.20,9.20,"[NR] % increase","Illumina [304,070]","N",2067,"2011-01-13",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
11593,"rs11067228",21160077,"Genetic correction of PSA values using sequence variants associated with PSA levels.","Prostate-specific antigen levels","15,757 European ancestry individuals","2,373 European ancestry individuals","12q24.21",12,115094260,"TBX3","OSTF1P1 - TBX3",386654,6926,"rs11067228-A","rs11067228",11067228,"Intergenic",1,0.56,2E-11,10.699,"",8.30,8.30,"[NR] % increase","Illumina [304,070]","N",2067,"2011-01-13",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
11594,"rs4430796",21160077,"Genetic correction of PSA values using sequence variants associated with PSA levels.","Prostate-specific antigen levels","15,757 European ancestry individuals","2,373 European ancestry individuals","17q12",17,36098040,"HNF1B","HNF1B",NULL,NULL,"rs4430796-A","rs4430796",4430796,"intron",0,0.52,6E-11,10.2218,"",9.40,9.40,"[NR] % increase","Illumina [304,070]","N",2067,"2011-01-13",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
11595,"rs17632542",21160077,"Genetic correction of PSA values using sequence variants associated with PSA levels.","Prostate-specific antigen levels","15,757 European ancestry individuals","2,373 European ancestry individuals","19q13.33",19,51361757,"KLK3","KLK3",NULL,NULL,"rs17632542-T","rs17632542",17632542,"missense",0,0.91,3E-46,45.5229,"",39.10,39.10,"[NR] % increase","Illumina [304,070]","N",2067,"2011-01-13",1,1,630,"Prostate-specific antigen levels",1,796,NULL,NULL,NULL
8682,"rs560887",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","2q31.1",2,169763148,"G6PC2","G6PC2",NULL,NULL,"rs560887-G","rs560887",560887,"intron",0,0.69,5E-26,25.301,"(GLU)",.15,0.15,"[NR] mmol/l increase","Illumina [1,257,079] (imputed)","N",1466,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8683,"rs6947830",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","7p21.2",7,15064984,"TMEM195, DGKB","DGKB - AGMO",1607,392636,"rs6947830-A","rs6947830",6947830,"Intergenic",1,0.46,1E-13,13,"(GLU)",.10,0.10,"[NR] mmol/l increase","Illumina [1,257,079] (imputed)","N",1466,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8684,"rs3757840",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","7p13",7,44231216,"GCK","GCK - YKT6",2645,10652,"rs3757840-A","rs3757840",3757840,"Intergenic",1,0.46,4E-13,12.3979,"(GLU)",.10,0.10,"[NR] mmol/l increase","Illumina [1,257,079] (imputed)","N",1466,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8685,"rs1127065",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","7p13",7,44259871,"CAMK2B","CAMK2B",NULL,NULL,"rs1127065-G","rs1127065",1127065,"cds-synon",0,0.49,9E-11,10.0458,"(GLU)",.08,0.08,"[NR] mmol/l increase","Illumina [1,257,079] (imputed)","N",1466,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8686,"rs10830962",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","11q14.3",11,92698427,"MTNR1B","FAT3 - MTNR1B",120114,4544,"rs10830962-G","rs10830962",10830962,"Intergenic",1,0.40,5E-16,15.301,"(GLU)",.12,0.12,"[NR] mmol/l increase","Illumina [1,257,079] (imputed)","N",1466,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8687,"rs4846922",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","1q42.13",1,230307182,"GALNT2","GALNT2",NULL,NULL,"rs4846922-T","rs4846922",4846922,"intron",0,0.39,4E-8,7.39794,"(HDL)",.08,0.08,"[NR] mmol/l decrease","Illumina [1,257,079] (imputed)","N",1467,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8688,"rs673548",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","2p24.1",2,21237544,"APOB","APOB",NULL,NULL,"rs673548-G","rs673548",673548,"intron",0,0.73,1E-10,10,"(HDL)",.11,0.11,"[NR] mmol/l decrease","Illumina [1,257,079] (imputed)","N",1467,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8689,"rs3099844",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","6p21.33",6,31448976,"HCG26, MICB","HCG26 - MICB",352961,4277,"rs3099844-A","rs3099844",3099844,"Intergenic",1,0.08,2E-8,7.69897,"(HDL)",.15,0.15,"[NR] mmol/l decrease","Illumina [1,257,079] (imputed)","N",1467,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8690,"rs268",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","8p21.3",8,19813529,"LPL","LPL",NULL,NULL,"rs268-G","rs268",268,"missense",0,0.02,2E-12,11.699,"(HDL)",.38,0.38,"[NR] mmol/l decrease","Illumina [1,257,079] (imputed)","N",1467,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8691,"rs1883025",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","9q31.1",9,107664301,"ABCA1","ABCA1",NULL,NULL,"rs1883025-T","rs1883025",1883025,"intron",0,0.19,6E-10,9.22185,"(HDL)",.10,0.10,"[NR] mmol/l decrease","Illumina [1,257,079] (imputed)","N",1467,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8692,"rs10838681",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","11p11.2",11,47275064,"NR1H3","NR1H3",NULL,NULL,"rs10838681-G","rs10838681",10838681,"intron",0,0.64,1E-9,9,"(HDL)",.08,0.08,"[NR] mmol/l decrease","Illumina [1,257,079] (imputed)","N",1467,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8693,"rs1532085",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","15q21.3",15,58683366,"LIPC","RPL28P4 - LIPC",441726,3990,"rs1532085-G","rs1532085",1532085,"Intergenic",1,0.57,5E-24,23.301,"(HDL)",.13,0.13,"[NR] mmol/l decrease","Illumina [1,257,079] (imputed)","N",1467,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8694,"rs247617",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","16q13",16,56990716,"CETP","HERPUD1 - CETP",9709,1071,"rs247617-C","rs247617",247617,"Intergenic",1,0.72,9E-60,59.0458,"(HDL)",.25,0.25,"[NR] mmol/l decrease","Illumina [1,257,079] (imputed)","N",1467,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8695,"rs8060686",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","16q22.1",16,67911517,"EDC4","EDC4",NULL,NULL,"rs8060686-T","rs8060686",8060686,"cds-synon",0,0.81,2E-10,9.69897,"(HDL)",.11,0.11,"[NR] mmol/l decrease","Illumina [1,257,079] (imputed)","N",1467,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8696,"rs782590",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","2p16.1",2,55843413,"SMEK2","SMEK2",NULL,NULL,"rs782590-T","rs782590",782590,"intron",0,0.56,4E-8,7.39794,"(SBP)",.09,0.09,"[NR] mmHg increase","Illumina [1,257,079] (imputed)","N",1470,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8697,"rs6711016",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","2p24.1",2,21123352,"APOB","GDF7 - APOB",151449,338,"rs6711016-C","rs6711016",6711016,"Intergenic",1,0.71,4E-8,7.39794,"(TG)",.08,0.08,"[NR] mmol/l increase","Illumina [1,257,079] (imputed)","N",1472,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8698,"rs780094",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","2p23.3",2,27741237,"GCKR","GCKR",NULL,NULL,"rs780094-A","rs780094",780094,"intron",0,0.36,6E-20,19.2218,"(TG)",.13,0.13,"[NR] mmol/l increase","Illumina [1,257,079] (imputed)","N",1472,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8699,"rs13226650",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","7q11.23",7,73017005,"MLXIPL","MLXIPL",NULL,NULL,"rs13226650-A","rs13226650",13226650,"intron",0,0.83,2E-11,10.699,"(TG)",.12,0.12,"[NR] mmol/l increase","Illumina [1,257,079] (imputed)","N",1472,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8700,"rs7841189",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","8p21.3",8,19845376,"LPL","LPL - RPL30P9",4023,100270981,"rs7841189-C","rs7841189",7841189,"Intergenic",1,0.90,1E-14,14,"(TG)",.18,0.18,"[NR] mmol/l increase","Illumina [1,257,079] (imputed)","N",1472,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
8701,"rs964184",22399527,"Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.","Metabolic syndrome","2,637 European ancestry cases, 7,927 European ancestry controls","NR","11q23.3",11,116648917,"ZNF259","ZNF259",NULL,NULL,"rs964184-G","rs964184",964184,"nearGene-3",0,0.15,3E-31,30.5229,"(TG)",.23,0.23,"[NR] mmol/l increase","Illumina [1,257,079] (imputed)","N",1472,"2012-04-03",1,1,633,"Metabolic syndrome",1,277.7,NULL,NULL,NULL
