SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
exm771100	pheno_259.8	1.18E-03	0.001177	8.93E-04	"[[25673, 54], [20, 3]]"	3	Polyglandular activity in multiple endocrine adenomatosis	72.73	2.32E-11	69.38	2.57E-11	71.31	1.77E-05	71.31	1.94E-06	3.47E-11	10.66
exm772286	pheno_258	1.18E-03	0.001178	2.29E-03	"[[25646, 58], [56, 3]]"	3	Iatrogenic endocrine disorders	26.21	1.15E-07	24.18	1.93E-07	23.69	3.74E-04	23.69	7.06E-05	3.38E-07	9.26
exm772472	pheno_565.1	1.06E-03	0.001062	7.63E-03	"[[25003, 50], [187, 5]]"	5	Anal and rectal polyp	13.45	5.26E-08	13.4	4.82E-08	13.37	6.17E-05	13.37	1.65E-05	6.53E-08	29.34
exm773948	pheno_603.1	1.33E-03	0.001329	1.07E-02	"[[9612, 19], [100, 4]]"	4	Hydrocele	19.78	1.13E-07	0	0.00E+00	20.24	9.31E-05	20.24	2.12E-05	9.43E-08	16.38
exm775566	pheno_452.8	2.07E-03	0.002069	8.83E-04	"[[22523, 84, 3], [18, 1, 1]]"	3	Postphlebitic syndrome	19.75	1.81E-08	18.97	2.41E-08	40.66	7.85E-05	40.66	1.12E-05	2.66E-09	10.52
exm775665	pheno_132	2.94E-03	0.002939	1.35E-03	"[[28534, 166], [34, 4]]"	4	"Infestation (lice, mites)"	19.16	3.95E-08	20.22	2.32E-08	20.22	7.46E-05	20.22	1.54E-05	2.87E-08	18.33
exm780455	pheno_642.1	2.47E-03	0.002469	6.86E-03	"[[15053, 77], [97, 7]]"	7	Preeclampsia and eclampsia	15.99	3.95E-11	0	0.00E+00	14.11	1.66E-06	14.11	4.39E-07	1.11E-10	115.72
exm780455	pheno_571.6	2.47E-03	0.002469	1.01E-02	"[[23065, 114], [229, 9]]"	9	Primary biliary cirrhosis	7.87	5.85E-09	7.56	1.04E-08	7.95	4.79E-06	7.95	1.69E-06	4.68E-09	174.92
exm780790	pheno_380	1.73E-03	0.001732	1.13E-03	"[[27439, 92], [28, 3]]"	3	Disorders of external ear	33.01	1.64E-08	31.97	1.96E-08	31.96	1.66E-04	31.96	2.68E-05	3.57E-08	9.79
exm783667	pheno_575.1	1.94E-03	0.001938	8.59E-03	"[[27209, 100], [230, 7]]"	7	Cholangitis	8.66	6.22E-08	8.62	5.93E-08	8.28	4.01E-05	8.28	1.36E-05	1.18E-07	61.27
exm786095	pheno_642.1	2.89E-03	0.00289	6.86E-03	"[[15047, 93], [98, 7]]"	7	Preeclampsia and eclampsia	11.96	2.32E-09	0	0.00E+00	11.56	5.69E-06	11.56	1.65E-06	1.88E-09	92.73
exm788983	pheno_010	7.91E-03	0.007907	1.80E-03	"[[24567, 388, 1], [40, 3, 2]]"	7	Tuberculosis	10.71	2.50E-09	10.6	2.83E-09	10.71	8.00E-06	10.71	2.34E-06	3.07E-09	91.26
exm789581	pheno_965.1	2.41E-03	0.002405	1.78E-03	"[[24557, 115], [40, 4]]"	4	Opiates and related narcotics causing adverse effects in therapeutic use	23.47	3.91E-09	23.11	4.41E-09	21.35	5.98E-05	21.35	1.21E-05	1.48E-08	18.97
exm790112	pheno_703	1.03E-03	0.001026	4.32E-03	"[[27827, 54], [117, 4]]"	4	Diseases of nail	16.84	1.05E-07	16.79	9.34E-08	17.62	1.18E-04	17.62	2.67E-05	8.11E-08	17.7
exm791320	pheno_426.25	2.26E-03	0.002255	1.79E-03	"[[18317, 74], [30, 3]]"	3	Other heart block	27.8	1.34E-07	24.57	2.72E-07	24.75	3.50E-04	24.75	6.44E-05	3.32E-07	9.13
exm791595	pheno_204.12	2.06E-02	0.02062	8.02E-03	"[[25887, 1083, 8], [193, 24, 1]]"	26	"Lymphoid leukemia, chronic"	3.07	5.27E-08	3.07	5.20E-08	3.05	1.92E-06	3.05	1.09E-06	4.02E-08	1833.91
exm791920	pheno_198.3	4.01E-03	0.004011	2.63E-02	"[[18002, 122, 2], [525, 17, 0]]"	17	Secondary malignant neoplasm of digestive systems	4.35	1.24E-08	4.38	1.27E-08	4.57	9.65E-07	4.57	4.64E-07	4.70E-09	1060.94
exm796918	pheno_277	1.43E-03	0.00143	8.24E-03	"[[28447, 78], [230, 6]]"	6	Other disorders of metabolism	11.22	1.10E-07	9.99	8.49E-07	9.51	6.83E-05	9.51	2.16E-05	1.89E-07	40.78
exm797683	pheno_426.25	2.96E-03	0.00296	1.79E-03	"[[18312, 94], [29, 4]]"	4	Other heart block	23.75	1.02E-08	24.77	4.65E-09	26.87	2.73E-05	26.87	4.95E-06	2.19E-09	19.92
exm797878	pheno_642.1	2.62E-03	0.002619	6.86E-03	"[[15060, 83], [98, 7]]"	7	Preeclampsia and eclampsia	15.49	5.49E-11	0	0.00E+00	12.96	2.81E-06	12.96	7.71E-07	3.75E-10	105.83
exm797878	pheno_575.1	2.62E-03	0.002619	8.59E-03	"[[27104, 137], [229, 8]]"	8	Cholangitis	7.16	1.17E-07	7.1	1.21E-07	6.91	3.93E-05	6.91	1.46E-05	1.94E-07	78.04
exm801191	pheno_816	1.70E-03	0.001699	1.25E-03	"[[28614, 95], [33, 3]]"	3	Cerebral laceration and contusion	26.97	7.79E-08	27.73	5.77E-08	27.38	2.53E-04	27.38	4.40E-05	1.16E-07	9.53
exm801294	pheno_818.1	2.31E-03	0.002304	4.06E-03	"[[28578, 128], [111, 6]]"	6	Subdural hemorrhage (injury)	11.25	1.97E-08	11.32	1.71E-08	12.07	1.85E-05	12.07	5.12E-06	8.56E-09	54.85
exm802418	pheno_222	3.39E-03	0.00339	1.78E-03	"[[11672, 74], [18, 3]]"	3	Benign neoplasm of male genital organs	31.48	9.22E-08	0	0.00E+00	26.29	3.29E-04	26.29	5.89E-05	3.82E-07	8.85
exm802555	pheno_513.32	1.18E-03	0.001177	2.02E-03	"[[21655, 54], [41, 3]]"	3	Orthopnea	32.61	2.44E-08	32.47	1.99E-08	29.34	2.09E-04	29.34	3.57E-05	6.76E-08	9.66
exm804172	pheno_379.3	2.22E-03	0.00222	3.05E-03	"[[25706, 104], [74, 5]]"	5	Aphakia and other disorders of lens	17.7	1.47E-09	16.8	2.66E-09	16.7	2.12E-05	16.7	4.95E-06	3.90E-09	35.66
exm805338	pheno_364.9	2.61E-03	0.002607	9.81E-04	"[[26349, 132, 1], [23, 3, 0]]"	3	Cornea replaced by transplant	29.05	1.23E-07	24.1	2.20E-07	24.14	3.40E-04	24.14	6.26E-05	2.29E-07	9.48
exm806305	pheno_994.2	1.18E-03	0.001177	3.63E-02	"[[27784, 56], [1035, 13]]"	13	Sepsis	6.3	3.50E-09	6.24	4.20E-09	6.23	1.03E-06	6.23	4.42E-07	2.98E-09	501.03
exm806305	pheno_994	1.18E-03	0.001177	4.33E-02	"[[27784, 56], [1248, 13]]"	13	Sepsis and SIRS	5.23	1.08E-07	5.18	1.27E-07	5.17	7.19E-06	5.17	3.37E-06	9.07E-08	258.03
exm806569	pheno_642.1	2.75E-03	0.002753	6.86E-03	"[[15052, 92], [98, 6]]"	6	Preeclampsia and eclampsia	12.25	1.68E-08	0	0.00E+00	10.02	5.52E-05	10.02	1.69E-05	1.31E-07	41.91
exm807269	pheno_751.22	2.91E-03	0.00291	4.39E-03	"[[27726, 156, 0], [116, 7, 0]]"	7	Other specified congenital anomalies of kidney	10.45	1.06E-08	10.24	1.48E-08	10.44	8.61E-06	10.44	2.58E-06	2.96E-09	93.37
exm807465	pheno_300.3	8.90E-03	0.008896	3.22E-03	"[[20060, 349, 3], [58, 8, 0]]"	8	Obsessive-compulsive disorders	7.04	1.09E-07	6.96	1.54E-07	7.35	2.50E-05	7.35	8.85E-06	7.30E-08	90.14
exm807548	pheno_300.3	8.85E-03	0.008846	3.22E-03	"[[20062, 347, 3], [58, 8, 0]]"	8	Obsessive-compulsive disorders	7.1	9.48E-08	7.03	1.32E-07	7.4	2.40E-05	7.4	8.49E-06	6.72E-08	91.18
exm807887	pheno_642.1	2.87E-03	0.002873	6.86E-03	"[[15048, 89], [97, 7]]"	7	Preeclampsia and eclampsia	15.29	6.59E-11	0	0.00E+00	12.2	4.07E-06	12.2	1.15E-06	8.79E-10	98.9
exm807887	pheno_697	2.87E-03	0.002873	1.11E-02	"[[24976, 142], [273, 10]]"	10	Sarcoidosis	6.1	6.14E-08	6.36	2.81E-08	6.44	8.40E-06	6.44	3.27E-06	2.33E-08	185.38
exm807955	pheno_597.2	1.56E-03	0.001564	3.23E-03	"[[26470, 73, 0], [81, 5, 0]]"	5	Urinary complications NEC	22.56	7.79E-11	22.61	6.97E-11	21.74	5.78E-06	21.74	1.20E-06	9.03E-11	43.79
exm81020	pheno_731	1.03E-03	0.001029	1.38E-03	"[[22147, 37], [28, 3]]"	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	69.59	3.82E-11	68.13	2.90E-11	64.13	2.35E-05	64.13	2.76E-06	7.97E-11	10.66
exm813579	pheno_755	2.02E-02	0.02015	5.29E-03	"[[28202, 1147, 11], [138, 16, 2]]"	20	Congenital anomalies of limbs	3.65	5.23E-08	3.64	5.33E-08	3.37	6.88E-06	3.37	3.67E-06	1.54E-07	655.41
exm815170	pheno_352.2	2.73E-03	0.002741	6.01E-03	"[[25833, 128], [150, 7]]"	7	Facial nerve disorders [CN7]	9.52	1.46E-08	9.46	1.51E-08	9.42	1.80E-05	9.42	5.71E-06	1.99E-08	75.37
exm816364	pheno_426.31	1.36E-03	0.001362	9.95E-03	"[[18365, 41], [179, 6]]"	6	Right bundle branch block	17.18	5.93E-10	16.79	4.62E-10	15.01	6.85E-06	15.01	1.79E-06	1.31E-09	60.12
exm818156	pheno_594.8	2.41E-03	0.002405	1.53E-03	"[[27218, 133, 1], [38, 4, 0]]"	4	Renal colic	20.09	8.82E-09	17.25	3.22E-08	20.21	6.54E-05	20.21	1.35E-05	1.31E-08	19.68
exm81898	pheno_571.6	1.87E-03	0.001874	1.01E-02	"[[23127, 88], [229, 8]]"	8	Primary biliary cirrhosis	9.2	4.07E-09	8.81	7.25E-09	9.18	5.97E-06	9.18	1.96E-06	4.12E-09	126.77
exm819828	pheno_798.1	1.31E-03	0.001313	3.15E-03	"[[17351, 40], [52, 3]]"	3	Chronic fatigue syndrome	30.65	6.10E-08	28.6	8.12E-08	25.03	3.35E-04	25.03	6.24E-05	2.80E-07	9.21
exm821098	pheno_740.3	1.26E-03	0.001263	2.43E-03	"[[23350, 53], [54, 3]]"	3	"Osteoarthrosis involving more than one site, but not specified as generalized"	32.3	7.75E-08	29.39	6.86E-08	24.48	3.44E-04	24.48	6.41E-05	2.74E-07	9.3
exm822477	pheno_250.25	2.98E-03	0.002981	1.05E-02	"[[21399, 106, 5], [223, 4, 2]]"	8	Diabetes type 2 with peripheral circulatory disorders	6.26	5.70E-08	5.82	1.63E-07	6.58	5.41E-05	6.58	2.07E-05	3.63E-07	71.1
exm824198	pheno_642.1	2.96E-03	0.002954	6.86E-03	"[[15057, 93], [98, 6]]"	6	Preeclampsia and eclampsia	11.73	3.12E-08	0	0.00E+00	9.91	5.83E-05	9.91	1.79E-05	1.48E-07	41.4
exm827802	pheno_277	9.24E-03	0.009237	8.24E-03	"[[28010, 506, 3], [222, 14, 1]]"	16	Other disorders of metabolism	4.16	9.18E-08	4.21	1.04E-07	3.86	1.05E-05	3.86	5.24E-06	1.57E-07	399.87
exm829281	pheno_255.1	4.07E-03	0.00407	5.22E-03	"[[25533, 192, 1], [127, 8, 0]]"	8	Adrenal hyperfunction	7.45	3.84E-08	7.62	2.60E-08	8.07	1.24E-05	8.07	4.24E-06	1.47E-08	112.6
exm830344	pheno_800.3	1.60E-03	0.001598	1.24E-02	"[[25359, 76], [311, 8]]"	8	Fracture of tibia and fibula	8.82	7.47E-09	8.87	6.92E-09	8.58	9.78E-06	8.58	3.34E-06	1.26E-08	110.68
exm830347	pheno_274.21	1.28E-03	0.001278	1.64E-03	"[[27944, 64], [42, 4]]"	4	Chondrocalcinosis	45.9	2.28E-11	47.56	3.96E-12	41.58	4.77E-06	41.58	7.04E-07	8.32E-12	23.57
exm830347	pheno_274.2	1.28E-03	0.001278	1.71E-03	"[[27944, 64], [44, 4]]"	4	Crystal arthropathies	43.01	3.37E-11	44.38	7.48E-12	39.69	5.67E-06	39.69	8.55E-07	1.39E-11	23.39
exm830613	pheno_170.1	1.01E-03	0.001026	1.34E-02	"[[28546, 53], [380, 7]]"	7	Bone cancer	10.08	1.33E-08	10.12	1.22E-08	9.92	1.51E-05	9.92	4.82E-06	1.80E-08	74
exm831187	pheno_038.2	4.48E-03	0.004474	8.03E-03	"[[24653, 212], [192, 10]]"	10	Gram positive septicemia	6.02	6.46E-08	5.99	6.81E-08	6.06	1.37E-05	6.06	5.46E-06	5.93E-08	159.35
exm831200	pheno_964.1	2.73E-03	0.002728	1.82E-03	"[[24511, 131], [40, 5]]"	5	Anticoagulants causing adverse effects	25.62	2.45E-11	23.79	5.50E-11	23.39	4.82E-06	23.39	9.49E-07	9.99E-11	41.44
exm831200	pheno_964	2.73E-03	0.002728	2.10E-03	"[[24511, 131], [47, 5]]"	5	Poisoning by agents primarily affecting blood constituents	22.17	1.26E-10	20.34	3.25E-10	19.9	9.94E-06	19.9	2.12E-06	6.31E-10	38.61
exm831270	pheno_642.1	1.96E-03	0.001957	6.86E-03	"[[15091, 61], [98, 5]]"	5	Preeclampsia and eclampsia	14.81	3.41E-08	0	0.00E+00	12.62	8.20E-05	12.62	2.24E-05	1.35E-07	27.64
exm833170	pheno_228	3.94E-03	0.003936	6.33E-03	"[[28800, 219], [176, 9]]"	9	"Hemangioma and lymphangioma, any site"	6.68	5.34E-08	6.75	4.38E-08	6.72	1.61E-05	6.72	6.04E-06	5.05E-08	126.56
exm833213	pheno_221	1.65E-03	0.00165	2.37E-03	"[[12148, 33], [26, 3]]"	3	Benign neoplasm of other female genital organs	41.04	6.78E-09	0	0.00E+00	42.48	8.16E-05	42.48	1.18E-05	5.89E-09	9.87
exm833961	pheno_642.1	2.84E-03	0.002837	6.86E-03	"[[14978, 89], [97, 7]]"	7	Preeclampsia and eclampsia	14.89	9.46E-11	0	0.00E+00	12.14	4.20E-06	12.14	1.19E-06	9.44E-10	98.29
exm833961	pheno_697	2.84E-03	0.002837	1.11E-02	"[[24845, 140], [270, 11]]"	11	Sarcoidosis	6.82	2.06E-09	7.11	8.25E-10	7.23	1.07E-06	7.23	3.99E-07	6.21E-10	422.4
exm834382	pheno_222	2.51E-03	0.002506	1.78E-03	"[[11733, 59], [18, 3]]"	3	Benign neoplasm of male genital organs	34.29	4.77E-08	0	0.00E+00	33.14	1.71E-04	33.14	2.75E-05	6.11E-08	9.31
exm836527	pheno_535.1	1.11E-03	0.00111	2.12E-03	"[[25855, 52], [52, 3]]"	3	Acute gastritis	27.8	5.72E-08	28.01	4.83E-08	28.69	2.18E-04	28.69	3.77E-05	7.11E-08	9.7
exm83846	pheno_571.6	2.03E-03	0.002026	1.01E-02	"[[23111, 98], [230, 8]]"	8	Primary biliary cirrhosis	8	3.06E-08	7.73	4.74E-08	8.2	1.29E-05	8.2	4.43E-06	2.07E-08	104.92
exm838632	pheno_642.1	2.56E-03	0.002557	6.86E-03	"[[15114, 78], [98, 7]]"	7	Preeclampsia and eclampsia	16.08	3.32E-11	0	0.00E+00	13.84	1.87E-06	13.84	4.98E-07	1.46E-10	113.53
exm838632	pheno_575.1	2.56E-03	0.002557	8.59E-03	"[[27217, 135], [229, 8]]"	8	Cholangitis	7.23	1.02E-07	7.18	1.03E-07	7.04	3.46E-05	7.04	1.27E-05	1.49E-07	81.06
exm838771	pheno_574.11	4.07E-03	0.004072	2.73E-03	"[[27147, 190, 13], [70, 4, 1]]"	6	Cholelithiasis with acute cholecystitis	6.88	1.31E-07	6.86	1.11E-07	10.51	3.62E-05	10.51	1.06E-05	3.57E-08	49.19
exm839153	pheno_305.2	1.36E-03	0.001362	3.81E-03	"[[20359, 53], [73, 5]]"	5	Eating disorder	29.49	7.92E-11	32.15	3.50E-11	26.31	2.75E-06	26.31	5.25E-07	1.97E-11	44.21
exm840690	pheno_394.4	1.28E-03	0.001278	4.79E-04	"[[27072, 67], [11, 2]]"	2	Acute rheumatic heart disease	70.03	5.63E-08	72.71	3.96E-08	73.47	4.88E-04	73.47	4.99E-05	6.93E-08	4.54
exm841495	pheno_952	1.60E-03	0.001599	9.44E-04	"[[29535, 92], [25, 3]]"	3	Spinal cord injury without evidence of spinal bone injury	38.41	6.89E-09	39.42	3.77E-09	38.52	9.84E-05	38.52	1.45E-05	7.46E-09	10.1
exm841853	pheno_642.1	2.54E-03	0.00254	6.86E-03	"[[15114, 80], [99, 6]]"	6	Preeclampsia and eclampsia	13.6	4.84E-09	0	0.00E+00	11.45	2.73E-05	11.45	7.86E-06	2.70E-08	48.58
exm841853	pheno_575.1	2.54E-03	0.00254	8.59E-03	"[[27221, 133], [229, 8]]"	8	Cholangitis	7.34	8.32E-08	7.3	8.04E-08	7.15	3.13E-05	7.15	1.14E-05	1.21E-07	83.5
exm842835	pheno_713.5	2.32E-03	0.002338	3.36E-03	"[[24187, 105], [77, 5]]"	5	Arthropathy associated with neurological disorders	14.72	1.69E-08	15.02	1.05E-08	14.96	3.54E-05	14.96	8.71E-06	1.46E-08	32.89
exm844647	pheno_259.8	5.28E-03	0.005281	8.93E-04	"[[25463, 265], [19, 4]]"	4	Polyglandular activity in multiple endocrine adenomatosis	20.55	5.48E-08	20.23	6.03E-08	20.23	8.82E-05	20.23	1.82E-05	7.31E-08	16.8
exm844954	pheno_840.1	6.63E-03	0.006626	1.85E-03	"[[26113, 327, 8], [42, 7, 0]]"	7	Muscle/tendon sprain	10.26	8.01E-10	9.27	1.25E-09	11.79	4.27E-06	11.79	1.19E-06	6.50E-10	105.55
exm84500	pheno_259.8	1.85E-02	0.01851	8.93E-04	"[[24757, 949, 9], [15, 8, 0]]"	8	Polyglandular activity in multiple endocrine adenomatosis	10.85	1.63E-09	10.7	1.76E-09	10.99	2.22E-06	10.99	6.42E-07	9.01E-10	139.71
exm84674	pheno_736.2	1.04E-03	0.001043	2.23E-03	"[[26317, 52], [56, 3]]"	3	Acquired deformities of finger	27.26	7.55E-08	27.28	5.81E-08	27.11	2.55E-04	27.11	4.53E-05	1.12E-07	9.59
exm847332	pheno_755.61	1.83E-03	0.001833	2.14E-03	"[[29256, 103], [59, 4]]"	4	Congenital hip dysplasia and deformity	27.96	1.59E-08	25.38	5.01E-08	19.26	8.35E-05	19.26	1.78E-05	3.14E-08	18.6
exm847332	pheno_755.6	1.83E-03	0.001833	2.51E-03	"[[29256, 103], [70, 4]]"	4	"Other congenital anomalies of lower limb, including pelvic girdle"	22.92	7.03E-08	21.09	1.91E-07	16.23	1.56E-04	16.23	3.62E-05	1.63E-07	17.12
exm847480	pheno_440.1	1.01E-03	0.001009	9.47E-03	"[[24008, 43], [225, 5]]"	5	Atherosclerosis of renal artery	14.14	1.24E-07	12.96	2.43E-07	12.41	8.97E-05	12.41	2.51E-05	1.73E-07	27.01
exm848007	pheno_571.6	2.06E-03	0.002059	1.01E-02	"[[23118, 93], [229, 8]]"	8	Primary biliary cirrhosis	8.74	8.14E-09	8.38	1.48E-08	8.68	8.72E-06	8.68	2.93E-06	9.19E-09	115.73
exm84857	pheno_642.1	2.65E-03	0.002649	6.86E-03	"[[15076, 83], [98, 7]]"	7	Preeclampsia and eclampsia	15.52	5.32E-11	0	0.00E+00	12.97	2.79E-06	12.97	7.65E-07	3.69E-10	105.97
exm850281	pheno_571.6	1.16E-03	0.001161	1.01E-02	"[[23248, 43], [232, 6]]"	6	Primary biliary cirrhosis	13.75	3.50E-09	13.43	4.27E-09	13.98	9.78E-06	13.98	2.64E-06	2.83E-09	57.42
exm850281	pheno_211	1.16E-03	0.001161	1.37E-02	"[[26673, 53], [363, 7]]"	7	Benign neoplasm of other parts of digestive system	10.32	1.19E-08	9.91	1.90E-08	9.7	1.73E-05	9.7	5.62E-06	2.47E-08	71.47
exm850751	pheno_705.8	1.53E-03	0.00153	3.51E-03	"[[26582, 75], [90, 4]]"	4	Hyperhidrosis	16.07	1.31E-07	15.64	1.56E-07	15.75	1.76E-04	15.75	4.16E-05	2.24E-07	16.78
exm851152	pheno_571.6	2.16E-03	0.002161	1.01E-02	"[[23114, 105], [230, 8]]"	8	Primary biliary cirrhosis	7.6	6.06E-08	7.33	9.75E-08	7.66	2.05E-05	7.66	7.28E-06	5.41E-08	92.74
exm851152	pheno_642.1	2.16E-03	0.002161	6.86E-03	"[[15085, 69], [100, 5]]"	5	Preeclampsia and eclampsia	13.49	8.49E-08	0	0.00E+00	10.93	1.55E-04	10.93	4.51E-05	5.82E-07	24.48
exm852190	pheno_722.6	1.63E-03	0.001632	4.66E-02	"[[24241, 58, 0], [1172, 15, 1]]"	17	Degeneration of intervertebral disc	5.72	3.45E-09	5.87	5.16E-10	6.03	4.91E-08	6.03	2.22E-08	6.73E-11	2317.83
exm852190	pheno_722	1.63E-03	0.001632	6.70E-02	"[[24241, 58, 0], [1724, 19, 1]]"	21	Intervertebral disc disorders	4.78	5.13E-09	4.89	1.13E-09	5.07	3.49E-08	5.07	1.77E-08	1.49E-10	3941.47
exm853243	pheno_571.6	1.74E-03	0.001737	1.01E-02	"[[23153, 81], [231, 7]]"	7	Primary biliary cirrhosis	8.78	6.49E-08	8.71	6.58E-08	8.66	3.19E-05	8.66	1.07E-05	7.75E-08	63.93
exm85427	pheno_244.4	9.90E-02	0.09895	1.24E-01	"[[19229, 4063, 206], [2564, 696, 56]]"	808	Hypothyroidism NOS	1.33	1.99E-11	1.33	1.32E-11	1.32	-7.91E-11	1.32	1.75E-11	6.06E-12	nan
exm85427	pheno_244	9.90E-02	0.09895	1.40E-01	"[[19229, 4063, 206], [2993, 775, 62]]"	899	Hypothyroidism	1.27	4.01E-09	1.27	2.77E-09	1.26	3.56E-09	1.26	1.79E-09	9.07E-10	nan
exm85427	pheno_250.1	9.90E-02	0.09895	6.41E-02	"[[17577, 3760, 194], [1122, 327, 26]]"	379	Type 1 diabetes	1.38	2.17E-08	1.39	1.20E-08	1.38	4.41E-08	1.38	2.32E-08	8.96E-09	nan
exm855458	pheno_379.5	1.30E-03	0.001295	3.09E-03	"[[25750, 59, 2], [77, 2, 1]]"	4	Disorders of iris and ciliary body	13.51	5.58E-08	13.25	5.76E-08	20.98	5.78E-05	20.98	1.20E-05	9.84E-09	19.83
exm856528	pheno_323	1.82E-03	0.001816	2.16E-03	"[[29010, 100], [59, 4]]"	4	Encephalitis	20.01	1.41E-08	20.09	1.36E-08	19.67	7.72E-05	19.67	1.63E-05	2.54E-08	18.78
exm856939	pheno_870.4	4.63E-03	0.004625	1.03E-03	"[[25967, 240], [23, 4]]"	4	Open wound of nose and sinus	18.37	1.09E-07	18.63	8.76E-08	18.82	1.08E-04	18.82	2.31E-05	1.03E-07	16.79
exm857470	pheno_155.1	1.04E-03	0.001043	7.21E-03	"[[25300, 49], [179, 5]]"	5	"Malignant neoplasm of liver, primary"	14.95	1.82E-08	15.56	1.18E-08	14.42	4.37E-05	14.42	1.13E-05	2.81E-08	31.14
exm858554	pheno_642.1	2.63E-03	0.002631	6.86E-03	"[[15084, 75], [100, 5]]"	5	Preeclampsia and eclampsia	13.03	1.22E-07	0	0.00E+00	10.06	2.24E-04	10.06	6.76E-05	1.32E-06	22.66
exm859340	pheno_571.6	1.06E-03	0.001064	1.01E-02	"[[23156, 49], [232, 6]]"	6	Primary biliary cirrhosis	12.07	1.48E-08	11.6	2.33E-08	12.22	1.97E-05	12.22	5.62E-06	1.36E-08	51.22
exm859340	pheno_575	1.06E-03	0.001064	2.40E-02	"[[27197, 52], [662, 9]]"	9	Other biliary tract disease	7.2	5.78E-08	7.17	5.98E-08	7.11	1.44E-05	7.11	5.59E-06	6.57E-08	115.44
exm860952	pheno_315.1	1.82E-03	0.001816	7.49E-04	"[[27916, 94, 3], [19, 1, 1]]"	3	Learning disorder	24.22	1.23E-08	28.93	1.50E-08	43.02	6.56E-05	43.02	9.11E-06	1.36E-09	10.7
exm861570	pheno_362.21	2.15E-01	0.2147	9.20E-03	"[[16419, 8883, 1171], [113, 93, 40]]"	173	"Macular degeneration, dry"	2.01	1.98E-12	2	6.54E-13	2.02	-1.01E-10	2.02	6.87E-13	8.95E-14	133031326.2
exm861570	pheno_362.22	2.15E-01	0.2147	5.26E-03	"[[16419, 8883, 1171], [58, 52, 29]]"	110	"Macular degeneration, wet"	2.42	3.30E-12	2.41	1.79E-12	2.43	-1.49E-10	2.43	2.17E-12	2.76E-13	13610465.35
exm861570	pheno_362.29	2.15E-01	0.2147	9.83E-03	"[[16419, 8883, 1171], [123, 102, 38]]"	178	Macular degeneration (senile) of retina NOS	1.9	3.32E-11	1.89	1.85E-11	1.9	3.61E-11	1.9	1.34E-11	2.40E-12	23484019.79
exm862026	pheno_306.9	2.29E-03	0.002287	1.17E-03	"[[20311, 100], [21, 3]]"	3	Tension headache	29.65	7.60E-08	29.06	7.29E-08	29.02	2.33E-04	29.02	3.95E-05	1.20E-07	9.32
exm869503	pheno_227	1.16E-02	0.01159	8.33E-03	"[[27803, 640, 6], [221, 17, 1]]"	19	Benign neoplasm of other endocrine glands and related structures	3.52	9.28E-08	3.52	9.18E-08	3.57	4.92E-06	3.57	2.56E-06	7.27E-08	732.1
exm870437	pheno_293	1.70E-03	0.0017	1.05E-03	"[[27376, 90], [26, 3]]"	3	Symptoms involving head and neck	36.6	6.89E-09	35.97	7.62E-09	35.1	1.28E-04	35.1	1.98E-05	1.69E-08	9.93
exm872794	pheno_362.8	1.03E-03	0.001028	1.73E-03	"[[26373, 50], [43, 3]]"	3	Retinal hemorrhage/ischemia	37.13	4.49E-09	35.9	5.57E-09	36.8	1.08E-04	36.8	1.65E-05	8.57E-09	10.18
exm872794	pheno_575.1	1.03E-03	0.001028	8.59E-03	"[[27255, 50], [232, 5]]"	5	Cholangitis	12.37	1.32E-07	12.07	1.56E-07	11.75	1.11E-04	11.75	3.16E-05	2.64E-07	26.29
exm872808	pheno_426.8	1.18E-03	0.001177	2.44E-03	"[[18362, 45], [42, 3]]"	3	Other cardiac conduction disorders	28.24	7.10E-08	28.59	5.42E-08	29.15	2.17E-04	29.15	3.74E-05	7.96E-08	9.57
exm873016	pheno_078	1.50E-03	0.001497	1.97E-02	"[[24381, 70], [482, 10]]"	10	Viral warts & HPV	7.16	8.52E-09	7.13	1.15E-08	7.23	3.90E-06	7.23	1.49E-06	6.97E-09	215.92
exm874782	pheno_571.6	1.69E-03	0.001686	1.01E-02	"[[23164, 74], [229, 7]]"	7	Primary biliary cirrhosis	9.47	2.52E-08	9.35	2.70E-08	9.57	1.76E-05	9.57	5.62E-06	2.17E-08	73.62
exm87630	pheno_271	8.16E-03	0.008157	1.32E-03	"[[29115, 473, 2], [33, 6, 0]]"	6	Disorders of carbohydrate transport and metabolism	10.13	7.46E-08	9.59	1.49E-07	10.26	4.45E-05	10.26	1.31E-05	6.81E-08	45.5
exm877624	pheno_110.13	3.24E-03	0.003242	3.37E-03	"[[25457, 155], [80, 6]]"	6	Dermatophytosis of the body	12.67	5.65E-09	12.13	7.49E-09	12.32	1.71E-05	12.32	4.67E-06	7.74E-09	54.87
exm87831	pheno_459.1	1.21E-03	0.001211	4.53E-03	"[[24562, 56], [108, 4]]"	4	Hemorrhage NOS	16.84	9.63E-08	16.37	1.17E-07	16.24	1.60E-04	16.24	3.77E-05	1.85E-07	16.89
