"cID","SNP","PUBMEDID","Study","Disease_Trait","Initial_Sample_Size","Replication_Sample_Size","Region","Chr","Chr_pos","Reported_Gene","Mapped_gene","Upstream_gene_id","Downstream_gene_id","Strongest_SNP","SNPs","Snp_id_current","Context","Intergenic","Risk_Allele_Frequency","p_value","Pvalue_mog","p_value_text","OR_or_beta_text","OR_or_beta","CI_95","Platform","CNV","tID","Date_Added_to_Catalog","continuous_trait","GWS","tID","trait","match_available","jd_code","lab_available","lab_name","good_match"
13759,"rs3748816",20190752,"Multiple common variants for celiac disease influencing immune gene expression.","Celiac disease","4,533 European descent cases, 10,750 European descent controls","4,918 European descent cases, 5,684 European descent controls","1p36.32",1,2526746,"TNFRSF14, MMEL1","MMEL1",NULL,NULL,"rs3748816-?","rs3748816",3748816,"missense",0,0.66,3E-9,8.52288,"",1.12,1.12,"[1.09-1.18]","Illumina [292,387]","N",516,"2010-03-29",0,1,304,"Celiac disease",1,557.1,NULL,NULL,NULL
11659,"rs391525",21131588,"Genome-wide association study identifies a novel susceptibility locus at 6p21.3 among familial CLL.","Chronic lymphocytic leukemia","407 Caucasian cases, 296 Caucasian controls","252 Caucasian cases, 965 Caucasian controls","16q24.1",16,85944439,"IRF8","IRF8",NULL,NULL,"rs391525-?","rs391525",391525,"intron",0,0.66,3E-9,8.52288,"",1.56,1.56,"[1.35-1.82]","Affymetrix [827,777]","N",536,"2011-01-12",0,1,314,"Chronic lymphocytic leukemia",1,204.12,NULL,NULL,NULL
11045,"rs561655",21460841,"Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.","Alzheimer's disease (late onset)","8,309 European ancestry cases, 7,366 European ancestry controls","10,523 European ancestry cases, 28,231 European ancestry controls","11q14.2",11,85800279,"PICALM","PICALM - FNTAP1",8301,283226,"rs561655-?","rs561655",561655,"Intergenic",1,0.66,7E-11,10.1549,"",1.15,1.15,"[1.10-1.19]","Affymetrix & Illumina [2,324,889] (imputed)","N",153,"2011-05-24",0,1,890,"Alzheimer's disease (late onset)",1,290.11,NULL,NULL,NULL
7423,"rs455804",22807686,"GWAS identifies novel susceptibility loci on 6p21.32 and 21q21.3 for hepatocellular carcinoma in chronic hepatitis B virus carriers.","Hepatocellular carcinoma","1,538 Han Chinese HBV-positive HCC cases, 1,465 Han Chinese chronic HBV carriers","4,431 Han Chinese HBV-positive HCC cases, 4,725 Han Chinese  chronic HBV carriers","21q21.3",21,31146169,"GRIK1","GRIK1",NULL,NULL,"rs455804-C","rs455804",455804,"intron",0,0.66,5E-10,9.30103,"",1.19,1.19,"[1.12-1.25]","NR [523,663]","N",1039,"2012-09-20",0,1,1099,"Hepatocellular carcinoma",1,155,NULL,NULL,NULL
16825,"rs3923809",17634447,"A genetic risk factor for periodic limb movements in sleep.","Restless legs syndrome","306 cases,15,664 controls","311 cases,1,895 controls","6p21.2",6,38440970,"BTBD9","BTBD9",NULL,NULL,"rs3923809-A","rs3923809",3923809,"intron",0,0.66,1E-17,17,"",1.90,1.90,"[1.50-2.20]","Illumina[306,937]","N",2378,"2008-11-25",0,1,1199,"Restless legs syndrome",1,327.71,NULL,NULL,NULL
6461,"rs913678",23128233,"Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.","Inflammatory bowel disease","12,924 European ancestry cases, 21,442 European ancestry controls","25,683 European ancestry cases, 17,015 European ancestry controls","20q13.13",20,48955424,"CEBPB","CEBPB - COX6CP2",1051,170504,"rs913678-T","rs913678",913678,"Intergenic",1,0.662,5E-8,7.30103,"",1.06,1.06,"[1.024-1.088]","Affymetrix & Illumina [1.23 million](imputed)","N",1232,"2013-02-12",0,1,333,"Inflammatory bowel disease",1,555,NULL,NULL,NULL
118,"rs11771145",24162737,"Meta-analysis of 74,046 individuals identifies 11 new susceptibility loci for Alzheimer's disease.","Alzheimer's disease (late onset)","17,008 European ancestry cases, 37,154 European ancestry controls","8,572 European ancestry cases, 11,312 European ancestry controls","7q35",7,143110762,"EPHA1","EPHA1-AS1",NULL,NULL,"rs11771145-G","rs11771145",11771145,"intron",0,0.662,1E-13,13,"",1.11,1.11,"[1.08-1.14]","Illumina [7,055,881] (Imputed)","N",153,"2014-04-16",0,1,890,"Alzheimer's disease (late onset)",1,290.11,NULL,NULL,NULL
6485,"rs561722",23128233,"Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.","Ulcerative colitis","Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls","11q23.2",11,114386830,"NXPE1,NXPE4","REXO2 - NXPE1",25996,120400,"rs561722-C","rs561722",561722,"Intergenic",1,0.663,5E-17,16.301,"",1.12,1.12,"[1.079-1.163]","Affymetrix & Illumina [1.23 million] (imputed)","N",2656,"2013-02-12",0,1,181,"Ulcerative colitis",1,555.2,NULL,NULL,NULL
2709,"rs616488",23535733,"Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","1p36.22",1,10566215,"PEX14","PEX14",NULL,NULL,"rs616488-A","rs616488",616488,"intron",0,0.665,1E-8,8,"",1.10,1.10,"[1.06-1.14]","Illumina [NR]","N",437,"2013-09-12",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
4825,"rs647161",23263487,"Genome-wide association analyses in East Asians identify new susceptibility loci for colorectal cancer.","Colorectal cancer","2,098 East Asian ancestry cases, 5,749 East Asian ancestry controls","5,358 East Asian ancestry cases, 5,922 East Asian ancestry controls, 26,060 European ancestry individuals","5q31.1",5,134499092,"PITX1, CATSPER3, PCBD2, MIR4461, H2AFY","LOC100996485",NULL,NULL,"rs647161-A","rs647161",647161,"intron",0,0.667,1E-10,10,"",1.11,1.11,"[1.08-1.15]","Illumina & Affymetrix (1,636,380) imputed","N",602,"2013-03-05",0,1,328,"Colorectal cancer",1,153,NULL,NULL,NULL
8465,"rs925489",22493691,"Novel associations for hypothyroidism include known autoimmune risk loci.","Hypothyroidism","3,736 European ancestry cases, 35,546 European ancestry controls","NR","9q22.33",9,100546600,"KRT18P13, FOXE1, C9orf156","KRT18P13 - FOXE1",392371,2304,"rs925489-T","rs925489",925489,"Intergenic",1,0.668,2E-19,18.699,"",1.28,1.28,"[1.22-1.35]","Illumina [870,065]","N",1101,"2012-05-25",0,1,175,"Hypothyroidism",1,244.4,NULL,NULL,NULL
11794,"rs1250550",21102463,"Genome-wide meta-analysis increases to 71 the number of confirmed Crohn's disease susceptibility loci.","Crohn's disease","6,333 European ancestry cases, 15,056 European ancestry controls","15,694 European ancestry cases, 14,026 European ancestry controls, 414 European ancestry parent-offspring trios","10q22.3",10,81060317,"ZMIZ1","ZMIZ1",NULL,NULL,"rs1250550-G","rs1250550",1250550,"intron",0,0.669,1E-30,30,"",1.19,1.19,"[1.15-1.23]","Affymetrix & Illumina [953,241] (imputed)","N",665,"2012-10-19",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
2731,"rs616488",23535729,"Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","1p36.22",1,10566215,"PEX14","PEX14",NULL,NULL,"rs616488-A","rs616488",616488,"intron",0,0.67,2E-10,9.69897,"",1.06,1.06,"[1.04-1.09]","Illumina & Affymetrix [~2.6 million] (Imputed)","N",437,"2013-09-12",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
8558,"rs4813003",22446962,"A genome-wide association study identifies three new risk loci for Kawasaki disease.","Kawasaki disease","428 Japanese ancestry cases, 3,379 Japanese ancestry controls","754 Japanese ancestry cases, 947 Japanese ancestry controls","20q13.12",20,44763284,"CD40","CD40 - CDH22",958,64405,"rs4813003-C","rs4813003",4813003,"Intergenic",1,0.67,5E-8,7.30103,"",1.41,1.41,"[1.20-1.66]","Illumina [463,793]","N",1296,"2012-06-19",0,1,143,"Kawasaki disease",1,446.2,NULL,NULL,NULL
13658,"rs9268923",20228798,"Genome-wide association study for ulcerative colitis identifies risk loci at 7q22 and 22q13 (IL17REL).","Ulcerative colitis","1,043 German cases, 1,703 German controls","2,539 European descent cases, 5,428 European descent controls","6p21.32",6,32432835,"HLA-DRA","HLA-DRB9 - HLA-DRB5",3132,3127,"rs9268923-C","rs9268923",9268923,"Intergenic",1,0.67,4E-15,14.3979,"",1.45,1.45,"[1.33-1.59]","Affymetrix [1,897,764] (imputed)","N",2656,"2010-03-24",0,1,181,"Ulcerative colitis",1,555.2,NULL,NULL,NULL
15536,"rs2395185",19122664,"Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.","Ulcerative colitis","1,022 cases, 2,503 controls","1,387 cases, 1,115 controls","6p21.32",6,32433167,"BTNL2, HLA-DRA, HLA-DRB5, HLA-DRB1, HLA-DQA1, HLA-DQB1","HLA-DRB9 - HLA-DRB5",3132,3127,"rs2395185-?","rs2395185",2395185,"Intergenic",1,0.67,1E-16,16,"",1.52,1.52,"","Illumina [280,748]","N",2656,"2009-01-21",0,1,181,"Ulcerative colitis",1,555.2,NULL,NULL,NULL
15001,"rs703842",19525955,"Genome-wide association study identifies new multiple sclerosis susceptibility loci on chromosomes 12 and 20.","Multiple sclerosis","1,618 European ancestry cases, 3,413 European ancestry controls","2,256 European ancestry cases, 2,310 European ancestry controls","12q14.1",12,58162739,"METTL1, CYP27B1","CYP27B1;METTL1",NULL,NULL,"rs703842-A","rs703842",703842,"nearGene-5;UTR-3",0,0.67,5E-11,10.301,"",1.23,1.23,"[NR]","Illumina [302,098]","N",1613,"2009-06-30",0,1,222,"Multiple sclerosis",1,335,NULL,NULL,NULL
16395,"rs10795668",18372905,"A genome-wide association study identifies colorectal cancer susceptibility loci on chromosomes 10p14 and 8q23.3.","Colorectal cancer","922 cases, 927 controls","17,872 cases,17,526 controls","10p14",10,8701219,"Intergenic","CHCHD3P1 - HSP90AB7P",338591,644495,"rs10795668-A","rs10795668",10795668,"Intergenic",1,0.67,3E-13,12.5229,"",1.12,1.12,"[1.10-1.16]","Illumina[547,647]","N",602,"2008-11-25",0,1,328,"Colorectal cancer",1,153,NULL,NULL,NULL
2045,"rs9905704",23666240,"Identification of nine new susceptibility loci for testicular cancer, including variants near DAZL and PRDM14.","Testicular germ cell tumor","986 European ancestry cases, 4,946 European ancestry controls","1,064 European ancestry cases, 10,082 European ancestry controls","17q22",17,56632543,"RAD51C,TEX14","C17orf47 - TEX14",284083,56155,"rs9905704-T","rs9905704",9905704,"Intergenic",1,0.67,3E-9,8.52288,"",1.21,1.21,"[1.10-1.34]","Illumina [307,291]","N",2572,"2013-11-09",0,1,512,"Testicular germ cell tumor",1,187.2,NULL,NULL,NULL
7404,"rs10937405",22797724,"A genome-wide association study identifies two new susceptibility loci for lung adenocarcinoma in the Japanese population.","Lung adenocarcinoma","1,695 Japanese ancestry cases, 5,333 Japanese ancestry controls","4,334 Japanese ancestry cases, 8,202 Japanese ancestry controls","3q28",3,189383183,"TP63","TP63",NULL,NULL,"rs10937405-C","rs10937405",10937405,"intron",0,0.67,7E-17,16.1549,"",1.25,1.25,"[1.19-1.32]","Illumina [538,166]","N",1393,"2012-09-20",0,1,539,"Lung adenocarcinoma",1,165.1,NULL,NULL,NULL
12524,"rs10937405",20871597,"Variation in TP63 is associated with lung adenocarcinoma susceptibility in Japanese and Korean populations.","Lung adenocarcinoma","1,004 Japanese cases, 1,900 Japanese controls","525 Japanese cases, 7,678 Japanese controls, 569 Korean cases, 1,470 Korean controls","3q28",3,189383183,"TP63","TP63",NULL,NULL,"rs10937405-C","rs10937405",10937405,"intron",0,0.67,7E-12,11.1549,"",1.31,1.31,"[1.22-1.42]","Illumina [432,024]","N",1393,"2010-10-07",0,1,539,"Lung adenocarcinoma",1,165.1,NULL,NULL,NULL
11194,"rs12526453",21378990,"Large-scale association analysis identifies 13 new susceptibility loci for coronary artery disease.","Coronary heart disease","22,233 European ancestry cases, 64,762 European ancestry controls","28,834 cases, 27,674 controls, 2,115 individuals.","6p24.1",6,12927544,"PHACTR1","PHACTR1",NULL,NULL,"rs12526453-C","rs12526453",12526453,"intron",0,0.67,1E-9,9,"",1.10,1.10,"[1.06-1.13]","Affymetrix & Illumina {~2.3 million] (imputed)","N",643,"2011-04-11",0,1,597,"Coronary heart disease",1,411,NULL,NULL,NULL
16835,"rs12593813",17637780,"Genome-wide association study of restless legs syndrome identifies common variants in three genomic regions.","Restless legs syndrome","401 cases,1,644 controls","1,158 cases,1,178 controls","15q23",15,68036852,"MAP2K5, LBXCOR1","MAP2K5",NULL,NULL,"rs12593813-G","rs12593813",12593813,"intron",0,0.67,1E-15,15,"",1.50,1.50,"[1.36-1.66]","Affymetrix[236,758]","N",2378,"2008-11-25",0,1,1199,"Restless legs syndrome",1,327.71,NULL,NULL,NULL
9666,"rs3219090",21983785,"Genome-wide association study identifies a new melanoma susceptibility locus at 1q21.3.","Melanoma","2,168 European ancestry cases, 4,387 European ancestry controls","5,193 European ancestry cases, 15,144 European ancestry controls","1q42.12",1,226564691,"PARP1","PARP1",NULL,NULL,"rs3219090-C","rs3219090",3219090,"intron",0,0.67,9E-8,7.04576,"",1.15,1.15,"[NR]","Illumina [5,480,804] (imputed)","N",1450,"2011-11-02",0,0,1281,"Melanoma",1,172.11,NULL,NULL,NULL
11106,"rs1883414",21399633,"Genome-wide association study identifies susceptibility loci for IgA nephropathy.","Nephropathy","1,194 Chinese ancestry cases, 902 Chinese ancestry controls","712 Chinese ancestry cases, 748 Chinese ancestry controls, 1,238 European ancestry cases, 1,172 European ancestry controls","6p21.32",6,33086448,"HLA-DPA1, HLA-DPB1, HLA-DPB2","HLA-DPB2",NULL,NULL,"rs1883414-?","rs1883414",1883414,NULL,0,"0.67 (EA)",5E-9,8.30103,"",1.28,1.28,"[NR]","Illumina [498,322]","N",1665,"2011-04-12",0,1,1669,"Nephropathy",1,580.32,NULL,NULL,NULL
8526,"rs7656416",22456796,"A single-nucleotide polymorphism in ANK1 is associated with susceptibility to type 2 diabetes in Japanese populations.","Type 2 diabetes","4,470 Japanese ancestry cases, 3,071 Japanese ancestry controls","7,605 Japanese ancestry cases, 3,534 Japanese ancestry controls","4p16.3",4,1254535,"MGC21675","CTBP1-AS1 - MAEA",92070,10296,"rs7656416-?","rs7656416",7656416,"Intergenic",1,0.675,1E-8,8,"",1.15,1.15,"[1.10-1.21]","NR [2,229,890] (imputed)","N",2634,"2012-04-28",0,1,356,"Type 2 diabetes",1,250.2,NULL,NULL,NULL
16146,"rs2274910",18587394,"Genome-wide association defines more than 30 distinct susceptibility loci for Crohn's disease.","Crohn's disease","3,230 cases4,829 controls","1,339 trios, 2,325 cases, 1,809 controls","1q23.3",1,160852046,"ITLN1","ITLN1",NULL,NULL,"rs2274910-C","rs2274910",2274910,"intron",0,0.68,1E-9,9,"",1.14,1.14,"[NR]","Affymetrix and Illumina[635,547](imputed)","N",665,"2008-11-25",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
16150,"rs1456893",18587394,"Genome-wide association defines more than 30 distinct susceptibility loci for Crohn's disease.","Crohn's disease","3,230 cases4,829 controls","1,339 trios, 2,325 cases, 1,809 controls","7p12.2",7,50269672,"Intergenic","C7orf72 - IKZF1",100130988,10320,"rs1456893-A","rs1456893",1456893,"Intergenic",1,0.68,5E-9,8.30103,"",1.20,1.20,"[NR]","Affymetrix and Illumina[635,547](imputed)","N",665,"2008-11-25",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
16165,"rs4263839",18587394,"Genome-wide association defines more than 30 distinct susceptibility loci for Crohn's disease.","Crohn's disease","3,230 cases4,829 controls","1,339 trios, 2,325 cases, 1,809 controls","9q32",9,117566440,"TNFSF15","TNFSF15",NULL,NULL,"rs4263839-G","rs4263839",4263839,"intron",0,0.68,3E-10,9.52288,"",1.22,1.22,"[NR]","Affymetrix and Illumina[635,547](imputed)","N",665,"2008-11-25",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
14516,"rs4917014",19838193,"Genome-wide association study in a Chinese Han population identifies nine new susceptibility loci for systemic lupus erythematosus.","Systemic lupus erythematosus","1,047 Chinese Han cases, 1,205 Chinese Han controls","3,152 Chinese Han cases, 7,050 Chinese Han controls","7p12.2",7,50305863,"IKZF1","C7orf72 - IKZF1",100130988,10320,"rs4917014-A","rs4917014",4917014,"Intergenic",1,0.68,3E-23,22.5229,"",1.39,1.39,"[1.30-1.47]","Illumina [493,955]","N",2539,"2009-11-09",0,1,38,"Systemic lupus erythematosus",1,695.42,NULL,NULL,NULL
15908,"rs3825932",18978792,"Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.","Type 1 diabetes","3,561 cases,4,646 controls","6,225 cases,6,946 controls, 3,064 trios","15q25.1",15,79235446,"CTSH","CTSH",NULL,NULL,"rs3825932-T","rs3825932",3825932,"intron",0,0.68,3E-15,14.5229,"",1.16,1.16,"[1.10-1.22]","Affymetrix[up to 335,565]","N",2627,"2008-11-25",0,1,49,"Type 1 diabetes",1,250.1,NULL,NULL,NULL
16913,"rs12708716",17554260,"Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.","Type 1 diabetes","1,963 cases,2,938 controls","2997 trios, 4,000 cases, 5,000 controls","16p13.13",16,11179873,"KIAA0350","CLEC16A",NULL,NULL,"rs12708716-A","rs12708716",12708716,"intron",0,0.68,3E-18,17.5229,"",1.23,1.23,"[1.16-1.30]","see WTCCC","N",2627,"2008-11-25",0,1,49,"Type 1 diabetes",1,250.1,NULL,NULL,NULL
2751,"rs11199914",23535729,"Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","10q26.12",10,123093901,"Intergenic","RPL19P16 - FGFR2",646255,2263,"rs11199914-C","rs11199914",11199914,"Intergenic",1,0.68,2E-8,7.69897,"",1.05,1.05,"[1.03-1.08]","Illumina & Affymetrix [~2.6 million] (Imputed)","N",437,"2013-09-12",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
2794,"rs3814113",23535730,"GWAS meta-analysis and replication identifies three new susceptibility loci for ovarian cancer.","Ovarian cancer","3,769 European ancestry cases, 4,396 European ancestry controls","211 East Asian cases, 972 East Asian controls, 39,674 European ancestry individuals, 106 Malaysian cases, 106 Malaysian controls","9p22.2",9,16915021,"NR","BNC2 - RPL31P42",54796,100271197,"rs3814113-?","rs3814113",3814113,"Intergenic",1,0.68,4E-29,28.3979,"(All invasive)",1.21,1.21,"[1.17-1.25]","Illumina [2,508,744] (Imputed)","N",1890,"2013-07-12",0,1,98,"Ovarian cancer",1,184.11,NULL,NULL,NULL
2795,"rs3814113",23535730,"GWAS meta-analysis and replication identifies three new susceptibility loci for ovarian cancer.","Ovarian cancer","3,769 European ancestry cases, 4,396 European ancestry controls","211 East Asian cases, 972 East Asian controls, 39,674 European ancestry individuals, 106 Malaysian cases, 106 Malaysian controls","9p22.2",9,16915021,"NR","BNC2 - RPL31P42",54796,100271197,"rs3814113-?","rs3814113",3814113,"Intergenic",1,0.68,4E-32,31.3979,"(Serious invasive)",1.28,1.28,"[1.23-1.33]","Illumina [2,508,744] (Imputed)","N",1891,"2013-07-12",0,1,98,"Ovarian cancer",1,184.11,NULL,NULL,NULL
