SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
rs2596542	pheno_715.2	3.231e-01	0.3231	2.300e-03	[[11187, 10501, 2594], [9, 29, 18]]	47.0	Ankylosing spondylitis	3.86	1.096e-08	2.88	3.167e-08	2.90	2.397e-08	2.90	7.417e-06	1.405e-05	14138.08
rs2647012	pheno_714.1	3.970e-01	0.3969	4.433e-02	[[8726, 11724, 3845], [527, 480, 120]]	720.0	Rheumatoid arthritis	0.6	4.744e-17	0.70	3.809e-14	0.71	-2.269e-11	0.71	nan	1.905e-17	989938306461378.75
rs2647012	pheno_714	3.970e-01	0.3969	5.570e-02	[[8726, 11724, 3845], [636, 629, 168]]	965.0	Rheumatoid arthritis and other inflammatory polyarthropathies	0.67	8.451e-14	0.76	2.027e-11	0.76	4.623e-11	0.76	nan	2.521e-13	130698350995.62
rs2647050	pheno_250.13	3.451e-01	0.3451	6.322e-03	[[9243, 9646, 2640], [99, 31, 7]]	45.0	Type 1 diabetes with ophthalmic manifestations	0.34	3.434e-10	0.37	1.462e-09	0.37	-8.117e-11	0.37	nan	7.038e-19	609373184044499.62
rs2647050	pheno_250.1	3.451e-01	0.3451	6.411e-02	[[9243, 9646, 2640], [748, 572, 155]]	882.0	Type 1 diabetes	0.77	1.872e-09	0.80	1.224e-07	0.80	1.074e-07	0.80	nan	8.644e-09	5703509.70
rs2647050	pheno_250.11	3.451e-01	0.3451	5.036e-03	[[9243, 9646, 2640], [81, 25, 3]]	31.0	Type 1 diabetes with ketoacidosis	0.3	3.358e-09	0.31	2.416e-09	0.31	-5.565e-11	0.31	nan	6.019e-21	14104712823779462.00
rs2647050	pheno_250.12	3.451e-01	0.3451	8.153e-03	[[9243, 9646, 2640], [115, 51, 11]]	73.0	Type 1 diabetes with renal manifestations	0.45	9.239e-09	0.49	6.470e-08	0.49	1.099e-08	0.49	nan	1.303e-12	5581107545.34
rs2763979	pheno_250.12	3.483e-01	0.3483	8.153e-03	[[9190, 9728, 2607], [39, 96, 42]]	174.0	Type 1 diabetes with renal manifestations	1.99	9.45e-09	1.94	5.629e-10	1.95	6.159e-10	1.95	5.869e-08	1.124e-07	1371092.94
rs28421666	pheno_714.2	2.739e-02	0.02742	6.827e-03	[[22969, 1260, 28], [134, 32, 0]]	32.0	Juvenile rheumatoid arthritis	3.3	9.134e-10	3.63	3.143e-11	3.83	1.069e-09	3.83	5.845e-07	3.452e-05	90572.95
rs2844529	pheno_715.2	3.239e-01	0.3239	2.300e-03	[[11151, 10542, 2596], [9, 29, 18]]	47.0	Ankylosing spondylitis	3.85	1.211e-08	2.88	3.430e-08	2.89	3.933e-08	2.89	7.821e-06	1.467e-05	13441.36
rs2844575	pheno_715.2	4.690e-01	0.4689	2.300e-03	[[6856, 12057, 5362], [27, 24, 5]]	34.0	Ankylosing spondylitis	0.3	6.304e-08	0.49	6.172e-04	0.49	4.192e-04	0.49	1.403e-05	9.938e-06	5891.96
rs2844700	pheno_250.1	1.121e-02	0.01121	6.411e-02	[[21071, 444, 2], [1409, 65, 0]]	65.0	Type 1 diabetes	2.2	6.774e-09	2.18	8.455e-09	2.14	1.637e-07	2.14	2.542e-06	1.876e-05	27544.41
rs2844793	pheno_750.22	1.518e-01	0.1519	1.468e-03	[[20088, 7142, 650], [21, 16, 4]]	24.0	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	4.78	1.176e-07	2.24	9.658e-04	2.32	1.015e-03	2.32	2.577e-03	4.542e-03	45.77
rs2853961	pheno_696.4	3.635e-01	0.3635	1.610e-02	[[9710, 11019, 3103], [125, 186, 78]]	342.0	Psoriasis	1.68	6.772e-09	1.39	6.900e-06	1.39	8.867e-06	1.39	1.834e-05	2.247e-05	5214.75
rs2853961	pheno_696	3.635e-01	0.3635	1.667e-02	[[9710, 11019, 3103], [129, 195, 79]]	353.0	Psoriasis and related disorders	1.65	1.346e-08	1.38	7.421e-06	1.38	1.059e-05	1.38	1.894e-05	2.310e-05	5052.63
rs2853961	pheno_696.41	3.635e-01	0.3635	1.226e-02	[[9710, 11019, 3103], [91, 140, 64]]	268.0	Psoriasis vulgaris	1.79	1.776e-08	1.47	3.331e-06	1.47	4.652e-06	1.47	1.291e-05	1.644e-05	7352.22
rs2856717	pheno_714.1	3.945e-01	0.3945	4.433e-02	[[8797, 11697, 3800], [530, 479, 118]]	715.0	Rheumatoid arthritis	0.6	3.626e-17	0.70	4.396e-14	0.71	-8.260e-11	0.71	nan	1.999e-17	929676493309026.12
rs2856717	pheno_714	3.945e-01	0.3945	5.570e-02	[[8797, 11697, 3800], [641, 627, 165]]	957.0	Rheumatoid arthritis and other inflammatory polyarthropathies	0.67	3.804e-14	0.76	1.533e-11	0.76	3.036e-11	0.76	nan	1.604e-13	199351028323.49
rs2856718	pheno_250.13	3.461e-01	0.3461	6.322e-03	[[9142, 9639, 2629], [99, 31, 7]]	45.0	Type 1 diabetes with ophthalmic manifestations	0.34	2.577e-10	0.37	1.128e-09	0.37	1.422e-10	0.37	nan	3.945e-19	1002110714675027.38
rs2856718	pheno_250.1	3.461e-01	0.3461	6.411e-02	[[9142, 9639, 2629], [742, 572, 154]]	880.0	Type 1 diabetes	0.76	1.122e-09	0.80	9.258e-08	0.80	8.251e-08	0.80	nan	6.685e-09	7276513.51
rs2856718	pheno_250.11	3.461e-01	0.3461	5.036e-03	[[9142, 9639, 2629], [80, 25, 3]]	31.0	Type 1 diabetes with ketoacidosis	0.3	3.274e-09	0.32	2.992e-09	0.31	7.946e-11	0.31	nan	1.217e-20	8221521893870868.00
rs2856718	pheno_250.12	3.461e-01	0.3461	8.153e-03	[[9142, 9639, 2629], [113, 51, 11]]	73.0	Type 1 diabetes with renal manifestations	0.46	1.347e-08	0.50	9.415e-08	0.49	1.857e-08	0.49	nan	3.120e-12	2640162204.59
rs2856726	pheno_250.13	3.427e-01	0.3427	6.322e-03	[[9301, 9624, 2608], [99, 31, 7]]	45.0	Type 1 diabetes with ophthalmic manifestations	0.35	4.701e-10	0.38	2.044e-09	0.37	-9.963e-11	0.37	nan	1.816e-18	270223390872480.81
rs2856726	pheno_250.1	3.427e-01	0.3427	6.411e-02	[[9301, 9624, 2608], [752, 570, 153]]	876.0	Type 1 diabetes	0.76	1.728e-09	0.80	1.150e-07	0.80	1.031e-07	0.80	nan	8.296e-09	5904717.16
rs2856726	pheno_250.11	3.427e-01	0.3427	5.036e-03	[[9301, 9624, 2608], [81, 25, 3]]	31.0	Type 1 diabetes with ketoacidosis	0.3	4.15e-09	0.32	3.289e-09	0.32	-1.694e-10	0.32	nan	1.550e-20	6377632653643003.00
rs2856726	pheno_250.12	3.427e-01	0.3427	8.153e-03	[[9301, 9624, 2608], [115, 51, 11]]	73.0	Type 1 diabetes with renal manifestations	0.46	1.31e-08	0.50	9.315e-08	0.49	1.530e-08	0.49	nan	2.844e-12	2796869189.69
rs2859448	pheno_715.2	2.565e-01	0.2566	2.300e-03	[[13518, 9133, 1643], [8, 40, 8]]	56.0	Ankylosing spondylitis	4.1	4.354e-12	2.86	2.141e-08	2.91	4.549e-08	2.91	6.665e-06	2.016e-05	14225.60
rs2894196	pheno_715.2	5.973e-02	0.05977	2.300e-03	[[21476, 2698, 86], [33, 20, 2]]	24.0	Ankylosing spondylitis	3.69	5.485e-08	4.43	1.318e-10	4.44	2.522e-08	4.44	8.415e-06	1.903e-04	7443.58
rs291671	pheno_172	9.770e-02	0.09772	1.130e-01	[[19693, 4189, 195], [2389, 634, 44]]	722.0	Skin cancer	1.28	2.239e-08	1.28	3.552e-08	1.27	4.120e-08	1.27	nan	1.520e-07	nan
rs291671	pheno_172.1	9.770e-02	0.09772	4.747e-02	[[19693, 4189, 195], [912, 267, 21]]	309.0	Melanomas of skin, dx or hx	1.42	3.721e-08	1.42	5.827e-08	1.41	1.847e-07	1.41	4.500e-07	1.162e-06	nan
rs2981575	pheno_174.11	3.996e-01	0.3996	1.059e-01	[[4426, 5808, 1908], [439, 713, 286]]	1285.0	Malignant neoplasm of female breast	1.24	8.93e-08	0.00	0.000e+00	1.23	2.079e-07	1.23	3.343e-07	3.778e-07	238709.36
rs2981575	pheno_174.1	3.996e-01	0.3996	1.066e-01	[[4426, 5808, 1908], [443, 720, 287]]	1294.0	Breast cancer [female]	1.24	1.107e-07	0.00	0.000e+00	1.23	2.568e-07	1.23	4.046e-07	4.557e-07	198535.80
rs2981579	pheno_174.11	4.129e-01	0.4128	1.059e-01	[[4238, 5918, 1991], [416, 711, 311]]	1333.0	Malignant neoplasm of female breast	1.27	2.93e-09	0.00	0.000e+00	1.26	9.951e-09	1.26	nan	2.723e-08	3106552.70
rs2981579	pheno_174.1	4.129e-01	0.4128	1.066e-01	[[4238, 5918, 1991], [420, 718, 312]]	1342.0	Breast cancer [female]	1.27	3.98e-09	0.00	0.000e+00	1.25	1.427e-08	1.25	nan	3.536e-08	2400794.67
rs2981579	pheno_174	4.129e-01	0.4128	5.784e-02	[[8897, 12431, 4293], [460, 782, 331]]	1444.0	Breast cancer	1.25	1.3e-08	1.24	1.479e-08	1.22	7.643e-08	1.22	nan	1.547e-07	563730.61
rs3096702	pheno_714.1	3.915e-01	0.3915	4.433e-02	[[9183, 11304, 3802], [348, 546, 233]]	1012.0	Rheumatoid arthritis	1.35	1.444e-09	1.26	7.030e-08	1.28	1.763e-08	1.28	nan	5.838e-08	1571573.78
rs3096702	pheno_714	3.915e-01	0.3915	5.570e-02	[[9183, 11304, 3802], [460, 682, 291]]	1264.0	Rheumatoid arthritis and other inflammatory polyarthropathies	1.3	3.368e-09	1.23	1.398e-07	1.24	4.319e-08	1.24	nan	1.002e-07	897439.08
rs3096702	pheno_717	3.915e-01	0.3915	1.398e-02	[[10957, 13600, 4556], [110, 207, 96]]	399.0	Polymyalgia Rheumatica	1.56	5.794e-08	1.44	2.303e-07	1.46	8.160e-08	1.46	4.294e-07	5.490e-07	193624.83
rs3115671	pheno_250.13	1.138e-01	0.1138	6.322e-03	[[16940, 4304, 289], [81, 49, 7]]	63.0	Type 1 diabetes with ophthalmic manifestations	6.7	4.417e-09	2.32	5.332e-09	2.34	5.161e-08	2.34	1.717e-06	1.249e-05	42000.20
rs3117574	pheno_250.13	1.138e-01	0.1138	6.322e-03	[[16935, 4307, 289], [81, 49, 7]]	63.0	Type 1 diabetes with ophthalmic manifestations	6.68	4.785e-09	2.32	5.463e-09	2.33	5.251e-08	2.33	1.745e-06	1.263e-05	41370.35
rs3117577	pheno_250.13	1.139e-01	0.1139	6.322e-03	[[16938, 4307, 289], [81, 49, 7]]	63.0	Type 1 diabetes with ophthalmic manifestations	6.72	4.634e-09	2.32	5.430e-09	2.33	5.239e-08	2.33	1.739e-06	1.260e-05	41494.11
rs3117582	pheno_250.13	1.139e-01	0.1139	6.322e-03	[[16933, 4313, 286], [81, 49, 7]]	63.0	Type 1 diabetes with ophthalmic manifestations	6.8	4.232e-09	2.32	5.337e-09	2.33	5.252e-08	2.33	1.743e-06	1.262e-05	41411.57
rs3123078	pheno_185	4.529e-01	0.4529	1.422e-01	[[2916, 4782, 1985], [405, 781, 420]]	1591.0	Cancer of prostate	1.27	5.859e-09	0.00	0.000e+00	1.24	2.929e-08	1.24	nan	6.051e-08	1318076.09
rs3128982	pheno_715.2	3.141e-01	0.3141	2.300e-03	[[11594, 10278, 2418], [5, 37, 14]]	47.0	Ankylosing spondylitis	5.82	6.984e-16	3.00	7.347e-09	3.06	4.409e-09	3.06	3.434e-06	7.598e-06	29482.06
rs3128982	pheno_715	3.141e-01	0.3141	8.407e-03	[[11594, 10278, 2418], [75, 100, 30]]	160.0	Other inflammatory spondylopathies	1.9	1.336e-07	1.42	5.672e-04	1.42	7.287e-04	1.42	8.575e-04	1.020e-03	139.73
rs3129871	pheno_250.12	3.506e-01	0.3506	8.153e-03	[[9021, 9736, 2747], [129, 40, 8]]	56.0	Type 1 diabetes with renal manifestations	0.37	2.224e-09	0.35	2.850e-13	0.34	-5.004e-11	0.34	nan	4.276e-28	45068248800246276030464.00
rs3129871	pheno_250.11	3.506e-01	0.3506	5.036e-03	[[9021, 9736, 2747], [87, 20, 2]]	24.0	Type 1 diabetes with ketoacidosis	0.27	8.043e-08	0.23	9.437e-12	0.23	1.994e-11	0.23	nan	5.809e-35	599321129607594973604085760.00
rs3129888	pheno_335	1.971e-01	0.1972	1.305e-02	[[14643, 7103, 880], [123, 142, 34]]	210.0	Multiple sclerosis	1.94	2.191e-09	2.24	1.668e-20	2.22	-4.363e-11	2.22	nan	1.723e-12	1192321744790.32
rs3129891	pheno_714.1	2.057e-01	0.2057	4.433e-02	[[15258, 7933, 1023], [760, 328, 35]]	398.0	Rheumatoid arthritis	0.66	5.014e-08	0.83	1.103e-03	0.83	8.247e-04	0.83	2.446e-04	1.985e-04	442.65
rs3129900	pheno_335	1.669e-01	0.1669	1.305e-02	[[15790, 6281, 619], [138, 131, 31]]	193.0	Multiple sclerosis	2.14	5.784e-10	2.41	3.744e-23	2.39	5.639e-11	2.39	nan	4.360e-13	13895184198125.12
rs3129934	pheno_335	1.669e-01	0.1669	1.305e-02	[[15784, 6283, 618], [138, 131, 31]]	193.0	Multiple sclerosis	2.14	6.171e-10	2.41	4.036e-23	2.39	1.225e-10	2.39	nan	4.404e-13	13701574399295.55
rs3129938	pheno_335	1.669e-01	0.1669	1.305e-02	[[15760, 6277, 615], [138, 131, 31]]	193.0	Multiple sclerosis	2.14	5.924e-10	2.41	3.959e-23	2.39	-8.230e-11	2.39	nan	4.378e-13	13815639625016.55
rs3130457	pheno_696.4	2.351e-01	0.2351	1.610e-02	[[14067, 8436, 1335], [198, 164, 28]]	220.0	Psoriasis	1.93	5.877e-09	1.30	1.209e-03	1.29	1.587e-03	1.29	1.371e-03	1.636e-03	88.00
rs3130457	pheno_696.41	2.351e-01	0.2351	1.226e-02	[[14067, 8436, 1335], [144, 127, 25]]	177.0	Psoriasis vulgaris	2.08	6.862e-09	1.41	1.561e-04	1.40	2.409e-04	1.40	3.005e-04	4.083e-04	356.76
rs3130457	pheno_696	2.351e-01	0.2351	1.667e-02	[[14067, 8436, 1335], [207, 169, 28]]	225.0	Psoriasis and related disorders	1.84	3.998e-08	1.27	2.255e-03	1.27	2.898e-03	1.27	2.251e-03	2.609e-03	56.06
rs3130467	pheno_696.41	2.840e-01	0.284	1.226e-02	[[12328, 9570, 1932], [118, 146, 32]]	210.0	Psoriasis vulgaris	1.84	4.713e-08	1.40	8.476e-05	1.40	1.340e-04	1.40	1.809e-04	2.352e-04	584.58
rs3130517	pheno_696.41	2.812e-01	0.2813	1.226e-02	[[12428, 9516, 1893], [119, 145, 32]]	209.0	Psoriasis vulgaris	1.87	2.23e-08	1.41	6.191e-05	1.41	1.054e-04	1.41	1.434e-04	1.900e-04	725.91
rs3131379	pheno_250.13	1.138e-01	0.1138	6.322e-03	[[16937, 4307, 288], [81, 49, 7]]	63.0	Type 1 diabetes with ophthalmic manifestations	6.69	4.551e-09	2.32	5.320e-09	2.33	5.208e-08	2.33	1.727e-06	1.254e-05	41775.28
rs3131383	pheno_250.13	1.144e-01	0.1144	6.322e-03	[[16867, 4320, 287], [81, 49, 7]]	63.0	Type 1 diabetes with ophthalmic manifestations	6.39	5.923e-09	2.31	6.567e-09	2.32	5.870e-08	2.32	1.931e-06	1.354e-05	37579.56
rs3131383	pheno_250.12	1.144e-01	0.1144	8.153e-03	[[16867, 4320, 287], [111, 59, 7]]	73.0	Type 1 diabetes with renal manifestations	4.82	6.525e-08	2.02	1.071e-07	2.02	5.933e-07	2.02	6.296e-06	2.771e-05	12344.45
rs3131622	pheno_715.2	4.268e-01	0.4268	2.300e-03	[[8086, 11836, 4369], [3, 32, 21]]	38.0	Ankylosing spondylitis	3.97	1.455e-09	2.64	1.127e-06	2.65	6.599e-07	2.65	4.296e-05	4.293e-05	2929.33
rs3132506	pheno_696.41	2.559e-01	0.2559	1.226e-02	[[13307, 8962, 1569], [132, 135, 29]]	193.0	Psoriasis vulgaris	2.0	4.644e-09	1.43	5.487e-05	1.42	9.591e-05	1.42	1.398e-04	1.937e-04	735.85
rs3132506	pheno_696.4	2.559e-01	0.2559	1.610e-02	[[13307, 8962, 1569], [183, 174, 33]]	240.0	Psoriasis	1.84	6.448e-09	1.31	5.219e-04	1.31	7.808e-04	1.31	7.241e-04	8.769e-04	159.14
rs3132506	pheno_696	2.559e-01	0.2559	1.667e-02	[[13307, 8962, 1569], [192, 179, 33]]	245.0	Psoriasis and related disorders	1.75	5.828e-08	1.28	1.196e-03	1.28	1.699e-03	1.28	1.392e-03	1.625e-03	87.33
rs3132946	pheno_335	1.394e-01	0.1393	1.305e-02	[[16852, 5423, 415], [158, 117, 24]]	165.0	Multiple sclerosis	2.37	2.623e-08	2.42	2.320e-21	2.38	4.806e-12	2.38	nan	9.003e-12	648952468457.28
rs3132963	pheno_335	1.677e-01	0.1677	1.305e-02	[[15674, 6285, 616], [138, 131, 31]]	193.0	Multiple sclerosis	2.13	7.487e-10	2.40	7.149e-23	2.37	6.645e-11	2.37	nan	5.446e-13	10226026782325.67
rs3134996	pheno_250.1	3.588e-01	0.3587	6.411e-02	[[8741, 9878, 2896], [762, 598, 114]]	826.0	Type 1 diabetes	0.73	1.203e-11	0.68	2.558e-20	0.68	-5.772e-11	0.68	nan	2.385e-25	25975991722951906951168.00
rs3134996	pheno_244.4	3.588e-01	0.3587	1.237e-01	[[9520, 10867, 3095], [1543, 1391, 381]]	2153.0	Hypothyroidism NOS	0.83	4.646e-09	0.83	1.389e-10	0.84	6.073e-10	0.84	nan	7.202e-11	649341730.44
rs3134996	pheno_250	3.588e-01	0.3587	1.888e-01	[[8741, 9878, 2896], [2208, 2254, 547]]	3348.0	Diabetes mellitus	0.87	5.823e-08	0.86	5.203e-10	0.88	1.649e-08	0.88	nan	2.805e-09	20616898.87
rs3135353	pheno_714.1	1.460e-01	0.146	4.433e-02	[[17685, 6008, 551], [857, 248, 19]]	286.0	Rheumatoid arthritis	0.6	1.064e-07	0.85	1.270e-02	0.85	1.022e-02	0.85	3.853e-03	3.399e-03	35.61
rs3135356	pheno_714.1	1.705e-01	0.1705	4.433e-02	[[16713, 6836, 726], [818, 283, 23]]	329.0	Rheumatoid arthritis	0.62	3.301e-08	0.83	2.676e-03	0.83	2.531e-03	0.83	7.799e-04	6.469e-04	152.02
rs3135363	pheno_714.1	2.695e-01	0.2695	4.433e-02	[[12898, 9549, 1797], [694, 373, 60]]	493.0	Rheumatoid arthritis	0.61	7.398e-15	0.75	2.634e-08	0.75	2.515e-08	0.75	nan	7.560e-10	41584588.01
rs3135363	pheno_714	2.695e-01	0.2695	5.570e-02	[[12898, 9549, 1797], [855, 487, 91]]	669.0	Rheumatoid arthritis and other inflammatory polyarthropathies	0.7	3.807e-11	0.81	6.715e-06	0.82	8.728e-06	0.82	1.587e-06	1.166e-06	51840.63
rs3135365	pheno_335	2.149e-01	0.2149	1.305e-02	[[14040, 7593, 1033], [116, 145, 38]]	221.0	Multiple sclerosis	1.9	2.216e-08	2.17	1.887e-19	2.17	-4.663e-11	2.17	nan	2.288e-12	601002011242.61
rs3135374	pheno_714.1	1.722e-01	0.1722	4.433e-02	[[16655, 6900, 740], [818, 286, 23]]	332.0	Rheumatoid arthritis	0.61	7.567e-09	0.83	1.961e-03	0.83	1.820e-03	0.83	5.477e-04	4.467e-04	210.70
rs3135374	pheno_772.6	1.722e-01	0.1722	2.127e-03	[[18349, 7572, 820], [23, 29, 5]]	39.0	Facial weakness	3.76	1.363e-07	2.49	3.740e-06	2.50	1.561e-05	2.50	1.296e-04	3.624e-04	745.27
rs3135388	pheno_335	1.419e-01	0.1419	1.305e-02	[[16762, 5482, 446], [143, 131, 25]]	181.0	Multiple sclerosis	2.83	4.361e-14	2.70	1.084e-27	2.66	6.440e-11	2.66	nan	3.630e-14	912148445076428.88
rs3135388	pheno_250.1	1.419e-01	0.1419	6.411e-02	[[15735, 5325, 472], [1226, 230, 19]]	268.0	Type 1 diabetes	0.61	1.69e-08	0.58	2.169e-16	0.59	-8.647e-11	0.59	nan	1.453e-24	127663900901227970560.00
rs3177928	pheno_714	1.516e-01	0.1516	5.570e-02	[[17585, 6029, 582], [938, 450, 42]]	534.0	Rheumatoid arthritis and other inflammatory polyarthropathies	1.38	5.923e-10	1.32	2.971e-08	1.31	7.257e-08	1.31	1.651e-07	3.340e-07	444077.91
rs3177928	pheno_714.1	1.516e-01	0.1516	4.433e-02	[[17585, 6029, 582], [736, 354, 34]]	422.0	Rheumatoid arthritis	1.38	2.715e-08	1.32	6.902e-07	1.32	8.381e-07	1.32	1.513e-06	2.802e-06	52494.01
rs3218819	pheno_255.3	4.828e-03	0.004827	1.165e-03	[[25475, 253], [24, 6]]	6	Adrenogenital disorders	23.8	1.151e-11	26.81	1.785e-12	25.17	4.730e-07	25.17	3.574e-04	5.028e-03	77.65
rs3734854	pheno_715.2	6.845e-02	0.06848	2.300e-03	[[21089, 3044, 116], [31, 24, 1]]	26.0	Ankylosing spondylitis	3.57	6.332e-08	4.22	1.559e-10	4.17	2.512e-08	4.17	7.468e-06	1.478e-04	8659.01
rs3749967	pheno_714.2	3.948e-02	0.03948	6.827e-03	[[22438, 1805, 43], [131, 35, 1]]	37.0	Juvenile rheumatoid arthritis	2.75	3.475e-08	2.91	4.716e-09	3.08	1.981e-08	3.08	1.840e-06	4.035e-05	32925.78
rs3775948	pheno_274.1	2.430e-01	0.243	3.643e-02	[[15947, 10334, 1730], [709, 321, 29]]	379.0	Gout	0.66	5.468e-13	0.66	1.129e-12	0.67	8.798e-11	0.67	nan	1.252e-16	46184370772285.92
rs3775948	pheno_274	2.430e-01	0.243	3.782e-02	[[15947, 10334, 1730], [728, 342, 31]]	404.0	Gout and other crystal arthropathies	0.68	6.05e-12	0.68	1.268e-11	0.69	7.367e-11	0.69	nan	6.858e-15	1336050490651.33
rs3793127	pheno_714.1	2.286e-01	0.2286	4.433e-02	[[14519, 8536, 1239], [559, 467, 101]]	669.0	Rheumatoid arthritis	1.39	1.31e-09	1.44	2.219e-14	1.44	-1.213e-11	1.44	nan	5.885e-12	36855913641.96
rs3793917	pheno_362.22	2.147e-01	0.2147	5.259e-03	[[16414, 8895, 1168], [58, 52, 30]]	112.0	Macular degeneration, wet	2.47	8.165e-13	2.46	4.111e-13	2.48	-8.576e-13	2.48	nan	2.510e-08	27391883.41
rs3793917	pheno_362.21	2.147e-01	0.2147	9.204e-03	[[16414, 8895, 1168], [114, 93, 39]]	171.0	Macular degeneration, dry	1.98	7.001e-12	1.97	2.312e-12	1.98	-1.940e-11	1.98	nan	8.253e-09	54102327.99
rs3793917	pheno_362.29	2.147e-01	0.2147	9.834e-03	[[16414, 8895, 1168], [123, 102, 38]]	178.0	Macular degeneration (senile) of retina NOS	1.9	2.92e-11	1.89	1.483e-11	1.90	-2.862e-11	1.90	nan	1.644e-08	22994107.60
rs3793917	pheno_362.2	2.147e-01	0.2147	3.096e-02	[[16414, 8895, 1168], [468, 300, 78]]	456.0	Degeneration of macula and posterior pole of retina	1.36	1.355e-07	1.36	4.561e-08	1.37	3.364e-08	1.37	1.107e-07	2.245e-07	662247.22
rs380390	pheno_362.21	4.244e-01	0.4245	9.204e-03	[[8833, 12931, 4702], [47, 122, 77]]	216.0	Macular degeneration, dry	1.9	2.473e-11	1.79	4.062e-10	1.75	7.966e-10	1.75	nan	4.795e-08	2086176.44
rs380390	pheno_362.2	4.244e-01	0.4245	3.096e-02	[[8833, 12931, 4702], [227, 411, 208]]	827.0	Degeneration of macula and posterior pole of retina	1.35	5.94e-09	1.32	4.489e-08	1.31	5.636e-08	1.31	1.593e-07	1.815e-07	497699.48
rs380390	pheno_362.22	4.244e-01	0.4245	5.259e-03	[[8833, 12931, 4702], [25, 70, 45]]	120.0	Macular degeneration, wet	1.98	4.825e-08	1.87	3.891e-07	1.83	5.655e-07	1.83	7.960e-06	8.962e-06	12729.29
rs380390	pheno_362.29	4.244e-01	0.4245	9.834e-03	[[8833, 12931, 4702], [62, 125, 76]]	249.0	Macular degeneration (senile) of retina NOS	1.64	7.478e-08	1.55	9.690e-07	1.52	1.573e-06	1.52	7.295e-06	8.215e-06	13138.18
rs3806155	pheno_250.1	3.278e-02	0.03279	6.411e-02	[[20070, 1296, 31], [1286, 172, 8]]	188.0	Type 1 diabetes	2.06	2.305e-18	2.09	2.523e-20	2.09	2.956e-11	2.09	nan	9.774e-12	nan
rs3806155	pheno_250.13	3.278e-02	0.03279	6.322e-03	[[20070, 1296, 31], [98, 32, 2]]	36.0	Type 1 diabetes with ophthalmic manifestations	4.59	1.307e-15	4.61	1.345e-17	4.82	3.602e-11	4.82	1.098e-09	5.659e-06	3300760.60
rs3806155	pheno_250.12	3.278e-02	0.03279	8.153e-03	[[20070, 1296, 31], [137, 33, 3]]	39.0	Type 1 diabetes with renal manifestations	3.53	1.786e-12	3.74	7.581e-15	3.88	-2.076e-11	3.88	4.698e-08	6.456e-06	1047744.95
rs3806155	pheno_250.7	3.278e-02	0.03279	1.900e-02	[[20070, 1296, 31], [352, 58, 2]]	62.0	Diabetic retinopathy	2.49	8.263e-11	2.49	1.208e-11	2.48	1.769e-09	2.48	1.224e-07	3.040e-06	nan
rs3806155	pheno_250.14	3.278e-02	0.03279	1.157e-02	[[20070, 1296, 31], [204, 42, 1]]	44.0	Type 1 diabetes with neurological manifestations	2.79	7.825e-10	2.96	9.547e-12	2.98	1.997e-09	2.98	3.426e-07	1.167e-05	165937.38
rs3806155	pheno_250.3	3.278e-02	0.03279	4.255e-02	[[20070, 1296, 31], [842, 103, 5]]	113.0	Insulin pump user	1.87	1.894e-09	1.94	3.613e-11	1.93	1.538e-09	1.93	3.976e-08	4.693e-07	nan
rs3806155	pheno_250.11	3.278e-02	0.03279	5.036e-03	[[20070, 1296, 31], [81, 23, 1]]	25.0	Type 1 diabetes with ketoacidosis	3.51	1.945e-08	3.78	4.123e-10	4.12	2.171e-08	4.12	4.666e-06	1.491e-04	12189.48
rs3817969	pheno_714	1.501e-01	0.1501	5.570e-02	[[17677, 6065, 550], [943, 454, 35]]	524.0	Rheumatoid arthritis and other inflammatory polyarthropathies	1.32	1.089e-07	1.30	1.438e-07	1.29	4.460e-07	1.29	7.853e-07	1.417e-06	98924.74
rs3817973	pheno_714.1	4.460e-01	0.446	4.433e-02	[[7507, 12079, 4708], [252, 551, 324]]	1055.0	Rheumatoid arthritis	1.5	2.361e-15	1.44	1.414e-16	1.43	-4.736e-11	1.43	nan	1.266e-14	5470869399996.28
rs3817973	pheno_714	4.460e-01	0.446	5.570e-02	[[7507, 12079, 4708], [345, 702, 386]]	1392.0	Rheumatoid arthritis and other inflammatory polyarthropathies	1.38	6.679e-13	1.34	8.222e-14	1.33	-7.939e-11	1.33	nan	1.384e-12	50526695538.97
rs3819299	pheno_715.2	5.548e-02	0.05551	2.300e-03	[[21700, 2501, 54], [15, 38, 3]]	44.0	Ankylosing spondylitis	11.08	8.576e-29	12.63	5.985e-34	11.38	3.035e-11	11.38	nan	5.286e-07	6386521308.97
rs3819299	pheno_715	5.548e-02	0.05551	8.407e-03	[[21700, 2501, 54], [150, 52, 3]]	58.0	Other inflammatory spondylopathies	2.94	5.338e-13	2.97	8.838e-14	2.90	9.771e-11	2.90	nan	1.211e-06	2468201.49
rs3823418	pheno_696.41	1.544e-01	0.1544	1.226e-02	[[17084, 6179, 573], [171, 105, 20]]	145.0	Psoriasis vulgaris	1.84	1.188e-08	1.78	2.007e-09	1.79	1.167e-08	1.79	1.524e-07	7.009e-07	462871.00
