ind	SNP	pheno	maf	prev	table	minN	logit_OR	logit_p-val	exact_OR	exact_p-val	bayes factor
11251	exm55	pheno_509	4.038e-04	1.239e-01	[[20212, 16], [2860, 1]]	1.000e+00	4.686e-01	4.630e-01	4.417e-01	1.151e-02	1.69
11252	exm55	pheno_509.1	4.038e-04	8.553e-02	[[20212, 16], [1891, 1]]	1.000e+00	7.073e-01	7.373e-01	6.680e-01	6.456e-02	1.10
11257	exm55	pheno_510	4.038e-04	9.670e-02	[[21689, 19], [2323, 1]]	1.000e+00	5.377e-01	5.461e-01	4.914e-01	1.979e-02	1.46
11259	exm55	pheno_512	4.038e-04	3.925e-02	[[21689, 19], [885, 2]]	2.000e+00	2.614e+00	1.967e-01	2.580e+00	1.012e-01	1.57
11260	exm55	pheno_512.1	4.038e-04	1.845e-02	[[21689, 19], [407, 1]]	1.000e+00	2.943e+00	2.939e-01	2.805e+00	1.105e-01	1.26
11261	exm55	pheno_512.2	4.038e-04	1.613e-02	[[21689, 19], [355, 1]]	1.000e+00	3.088e+00	2.727e-01	3.216e+00	9.402e-02	1.31
11273	exm55	pheno_519	4.038e-04	3.718e-02	[[27118, 23], [1046, 1]]	1.000e+00	1.145e+00	8.950e-01	1.127e+00	3.281e-01	1.00
11277	exm55	pheno_519.9	4.038e-04	2.978e-02	[[27118, 23], [831, 1]]	1.000e+00	1.429e+00	7.272e-01	1.419e+00	2.490e-01	1.04
11278	exm55	pheno_520	4.038e-04	3.946e-03	[[27487, 22], [108, 1]]	1.000e+00	1.311e+01	1.493e-02	1.157e+01	2.236e-02	1.72
11279	exm55	pheno_520.2	4.038e-04	3.730e-03	[[27487, 22], [102, 1]]	1.000e+00	1.399e+01	1.283e-02	1.225e+01	2.105e-02	1.73
11303	exm55	pheno_528	4.038e-04	3.067e-02	[[27500, 23], [870, 1]]	1.000e+00	1.423e+00	7.302e-01	1.374e+00	2.587e-01	1.03
11312	exm55	pheno_530	4.038e-04	2.356e-01	[[19207, 12], [5917, 7]]	7.000e+00	1.879e+00	1.862e-01	1.894e+00	1.125e-01	2.07
11313	exm55	pheno_530.1	4.038e-04	2.156e-01	[[19207, 12], [5277, 5]]	5.000e+00	1.505e+00	4.435e-01	1.517e+00	2.122e-01	1.34
11314	exm55	pheno_530.11	4.038e-04	1.958e-01	[[19207, 12], [4677, 3]]	3.000e+00	1.020e+00	9.752e-01	1.027e+00	4.551e-01	1.00
11316	exm55	pheno_530.13	4.038e-04	8.819e-03	[[19207, 12], [170, 1]]	1.000e+00	1.024e+01	2.820e-02	9.415e+00	2.930e-02	1.67
11319	exm55	pheno_530.2	4.038e-04	1.879e-02	[[19207, 12], [367, 1]]	1.000e+00	4.540e+00	1.472e-01	4.361e+00	6.848e-02	1.42
11320	exm55	pheno_530.3	4.038e-04	2.283e-02	[[19207, 12], [445, 4]]	4.000e+00	1.487e+01	5.541e-06	1.439e+01	3.891e-03	12.57
11325	exm55	pheno_531	4.038e-04	2.129e-02	[[28482, 21], [618, 2]]	2.000e+00	4.493e+00	4.392e-02	4.389e+00	4.572e-02	2.21
11328	exm55	pheno_531.3	4.038e-04	5.616e-03	[[28482, 21], [159, 2]]	2.000e+00	1.850e+01	1.051e-04	1.706e+01	8.279e-03	3.86
11331	exm55	pheno_532	4.038e-04	1.125e-01	[[19207, 12], [2434, 3]]	3.000e+00	1.935e+00	3.097e-01	1.973e+00	1.445e-01	1.50
11332	exm55	pheno_535	4.038e-04	4.310e-02	[[25885, 21], [1166, 1]]	1.000e+00	1.128e+00	9.065e-01	1.057e+00	3.571e-01	1.00
11334	exm55	pheno_535.2	4.038e-04	1.711e-02	[[25885, 21], [450, 1]]	1.000e+00	3.024e+00	2.852e-01	2.739e+00	1.130e-01	1.25
11342	exm55	pheno_537	4.038e-04	2.429e-02	[[25885, 21], [644, 1]]	1.000e+00	1.916e+00	5.258e-01	1.914e+00	1.739e-01	1.12
11348	exm55	pheno_550	4.038e-04	8.620e-02	[[25918, 19], [2445, 2]]	2.000e+00	1.221e+00	7.897e-01	1.116e+00	3.630e-01	1.01
11349	exm55	pheno_550.1	4.038e-04	2.128e-02	[[25918, 19], [563, 1]]	1.000e+00	3.625e+00	2.250e-01	2.423e+00	1.315e-01	1.20
11350	exm55	pheno_550.2	4.038e-04	4.097e-02	[[25918, 19], [1107, 1]]	1.000e+00	1.217e+00	8.491e-01	1.232e+00	2.967e-01	1.01
11355	exm55	pheno_555	4.038e-04	2.840e-02	[[21232, 15], [620, 1]]	1.000e+00	2.383e+00	4.047e-01	2.283e+00	1.432e-01	1.18
11364	exm55	pheno_558	4.038e-04	4.353e-02	[[21232, 15], [965, 2]]	2.000e+00	3.088e+00	1.382e-01	2.934e+00	8.597e-02	1.71
11366	exm55	pheno_560	4.038e-04	5.299e-02	[[21232, 15], [1188, 1]]	1.000e+00	1.235e+00	8.385e-01	1.191e+00	3.123e-01	1.01
11370	exm55	pheno_560.4	4.038e-04	3.207e-02	[[21232, 15], [703, 1]]	1.000e+00	2.021e+00	4.962e-01	2.013e+00	1.665e-01	1.14
11372	exm55	pheno_562	4.038e-04	1.026e-01	[[21232, 15], [2426, 3]]	3.000e+00	1.779e+00	3.746e-01	1.750e+00	1.725e-01	1.36
11373	exm55	pheno_562.1	4.038e-04	9.452e-02	[[21232, 15], [2214, 3]]	3.000e+00	1.962e+00	2.981e-01	1.918e+00	1.461e-01	1.47
11384	exm55	pheno_571	4.038e-04	4.975e-02	[[23284, 17], [1219, 1]]	1.000e+00	1.171e+00	8.780e-01	1.124e+00	3.336e-01	1.00
11385	exm55	pheno_571.5	4.038e-04	4.083e-02	[[23284, 17], [991, 1]]	1.000e+00	1.465e+00	7.111e-01	1.382e+00	2.598e-01	1.04
11386	exm55	pheno_571.51	4.038e-04	2.985e-02	[[23284, 17], [716, 1]]	1.000e+00	2.082e+00	4.768e-01	1.913e+00	1.758e-01	1.12
11387	exm55	pheno_571.6	4.038e-04	1.011e-02	[[23284, 17], [237, 1]]	1.000e+00	5.320e+00	1.056e-01	5.779e+00	4.837e-02	1.52
11388	exm55	pheno_571.8	4.038e-04	2.335e-02	[[23284, 17], [556, 1]]	1.000e+00	2.648e+00	3.448e-01	2.463e+00	1.298e-01	1.21
11389	exm55	pheno_571.81	4.038e-04	1.551e-02	[[23284, 17], [366, 1]]	1.000e+00	4.012e+00	1.780e-01	3.742e+00	7.930e-02	1.37
11391	exm55	pheno_573	4.038e-04	9.927e-02	[[23284, 17], [2565, 2]]	2.000e+00	1.097e+00	9.018e-01	1.068e+00	3.920e-01	1.01
11393	exm55	pheno_573.3	4.038e-04	4.316e-03	[[23284, 17], [100, 1]]	1.000e+00	1.402e+01	1.356e-02	1.370e+01	1.907e-02	1.76
11396	exm55	pheno_573.7	4.038e-04	3.447e-02	[[23284, 17], [830, 2]]	2.000e+00	3.365e+00	1.051e-01	3.300e+00	7.097e-02	1.85
11406	exm55	pheno_575	4.038e-04	2.400e-02	[[27340, 22], [671, 2]]	2.000e+00	3.747e+00	7.419e-02	3.704e+00	5.802e-02	2.00
11407	exm55	pheno_575.1	4.038e-04	8.587e-03	[[27340, 22], [236, 1]]	1.000e+00	5.487e+00	9.691e-02	5.266e+00	5.278e-02	1.49
11408	exm55	pheno_575.2	4.038e-04	1.002e-02	[[27340, 22], [276, 1]]	1.000e+00	4.508e+00	1.422e-01	4.503e+00	6.306e-02	1.43
11411	exm55	pheno_577	4.038e-04	2.188e-02	[[28714, 23], [642, 1]]	1.000e+00	1.991e+00	5.007e-01	1.945e+00	1.700e-01	1.13
11414	exm55	pheno_577.3	4.038e-04	4.607e-03	[[28714, 23], [132, 1]]	1.000e+00	9.569e+00	2.815e-02	9.458e+00	2.764e-02	1.67
11415	exm55	pheno_578	4.038e-04	9.262e-02	[[23723, 15], [2421, 2]]	2.000e+00	1.325e+00	7.091e-01	1.307e+00	2.913e-01	1.06
11419	exm55	pheno_578.9	4.038e-04	3.567e-02	[[23723, 15], [876, 2]]	2.000e+00	3.817e+00	7.784e-02	3.611e+00	6.343e-02	1.95
11420	exm55	pheno_579	4.038e-04	5.234e-02	[[23723, 15], [1308, 3]]	3.000e+00	3.463e+00	5.004e-02	3.627e+00	4.667e-02	2.72
11432	exm55	pheno_585	4.038e-04	1.625e-01	[[22239, 17], [4314, 2]]	2.000e+00	6.010e-01	4.997e-01	6.065e-01	2.648e-01	1.33
11433	exm55	pheno_585.1	4.038e-04	1.081e-01	[[22239, 17], [2697, 1]]	1.000e+00	4.733e-01	4.692e-01	4.850e-01	1.851e-02	1.48
11435	exm55	pheno_585.3	4.038e-04	1.062e-01	[[22239, 17], [2643, 1]]	1.000e+00	5.122e-01	5.180e-01	4.950e-01	2.035e-02	1.44
11439	exm55	pheno_586	4.038e-04	1.028e-01	[[22239, 17], [2547, 1]]	1.000e+00	5.137e-01	5.185e-01	5.136e-01	2.405e-02	1.38
11448	exm55	pheno_589	4.038e-04	3.760e-03	[[22239, 17], [83, 1]]	1.000e+00	1.685e+01	6.543e-03	1.576e+01	1.649e-02	1.78
11450	exm55	pheno_591	4.038e-04	1.682e-01	[[21224, 15], [4290, 4]]	4.000e+00	1.184e+00	7.696e-01	1.319e+00	2.798e-01	1.13
11457	exm55	pheno_593	4.038e-04	7.095e-02	[[21224, 15], [1619, 3]]	3.000e+00	2.679e+00	1.222e-01	2.622e+00	8.278e-02	1.99
11460	exm55	pheno_594	4.038e-04	3.636e-02	[[27332, 20], [1029, 3]]	3.000e+00	4.182e+00	2.165e-02	3.984e+00	3.710e-02	3.02
11461	exm55	pheno_594.1	4.038e-04	2.955e-02	[[27332, 20], [830, 3]]	3.000e+00	5.170e+00	8.346e-03	4.940e+00	2.584e-02	3.66
11463	exm55	pheno_594.3	4.038e-04	1.153e-02	[[27332, 20], [317, 2]]	2.000e+00	9.001e+00	3.246e-03	8.622e+00	1.875e-02	3.10
11464	exm55	pheno_594.8	4.038e-04	1.533e-03	[[27332, 20], [41, 1]]	1.000e+00	3.448e+01	6.491e-04	3.333e+01	7.614e-03	1.89
11465	exm55	pheno_595	4.038e-04	2.202e-02	[[27332, 20], [615, 1]]	1.000e+00	2.340e+00	4.082e-01	2.222e+00	1.455e-01	1.17
11466	exm55	pheno_596	4.038e-04	3.209e-02	[[26521, 21], [879, 1]]	1.000e+00	1.502e+00	6.915e-01	1.437e+00	2.460e-01	1.04
11474	exm55	pheno_599	4.038e-04	1.577e-01	[[21964, 17], [4111, 6]]	6.000e+00	1.835e+00	2.094e-01	1.886e+00	1.086e-01	1.97
11476	exm55	pheno_599.2	4.038e-04	3.971e-02	[[21964, 17], [908, 1]]	1.000e+00	1.510e+00	6.915e-01	1.423e+00	2.509e-01	1.04
11477	exm55	pheno_599.3	4.038e-04	4.947e-02	[[21964, 17], [1143, 1]]	1.000e+00	9.462e-01	9.575e-01	1.130e+00	3.311e-01	1.01
11479	exm55	pheno_599.5	4.038e-04	6.064e-02	[[21964, 17], [1417, 2]]	2.000e+00	1.714e+00	4.796e-01	1.824e+00	1.742e-01	1.26
11483	exm55	pheno_600	4.038e-04	1.307e-01	[[9681, 2], [1450, 5]]	2.000e+00	0.000e+00	0.000e+00	1.669e+01	2.798e-02	8.59
11497	exm55	pheno_605	4.038e-04	8.951e-02	[[9630, 3], [946, 1]]	1.000e+00	0.000e+00	0.000e+00	3.393e+00	1.238e-01	1.36
11499	exm55	pheno_610	4.038e-04	5.885e-02	[[12368, 9], [773, 1]]	1.000e+00	0.000e+00	0.000e+00	1.778e+00	2.008e-01	1.11
11504	exm55	pheno_611	4.038e-04	7.429e-02	[[25948, 18], [2080, 4]]	4.000e+00	2.494e+00	1.292e-01	2.772e+00	5.753e-02	2.65
11505	exm55	pheno_611.1	4.038e-04	5.824e-02	[[25948, 18], [1603, 3]]	3.000e+00	2.467e+00	1.791e-01	2.698e+00	7.577e-02	2.06
11506	exm55	pheno_611.11	4.038e-04	1.236e-02	[[25948, 18], [324, 1]]	1.000e+00	3.852e+00	2.031e-01	4.449e+00	6.471e-02	1.43
11507	exm55	pheno_611.3	4.038e-04	3.447e-02	[[25948, 18], [925, 2]]	2.000e+00	2.830e+00	1.823e-01	3.117e+00	7.662e-02	1.78
11508	exm55	pheno_612	4.038e-04	5.362e-03	[[25948, 18], [139, 1]]	1.000e+00	9.890e+00	2.706e-02	1.037e+01	2.544e-02	1.69
11510	exm55	pheno_613	4.038e-04	5.871e-02	[[12368, 9], [771, 1]]	1.000e+00	0.000e+00	0.000e+00	1.782e+00	2.001e-01	1.11
11511	exm55	pheno_613.1	4.038e-04	7.458e-03	[[12368, 9], [92, 1]]	1.000e+00	0.000e+00	0.000e+00	1.494e+01	1.876e-02	1.78
11530	exm55	pheno_619	4.038e-04	3.745e-02	[[14457, 13], [562, 1]]	1.000e+00	0.000e+00	0.000e+00	1.979e+00	1.716e-01	1.14
11543	exm55	pheno_625	4.038e-04	3.739e-02	[[13864, 12], [537, 2]]	2.000e+00	0.000e+00	0.000e+00	4.303e+00	5.164e-02	2.16
11545	exm55	pheno_626	4.038e-04	9.432e-02	[[11059, 12], [1152, 1]]	1.000e+00	0.000e+00	0.000e+00	8.000e-01	1.068e-01	1.02
11546	exm55	pheno_626.1	4.038e-04	8.010e-02	[[11059, 12], [963, 1]]	1.000e+00	0.000e+00	0.000e+00	9.570e-01	1.616e-01	1.00
11549	exm55	pheno_626.13	4.038e-04	3.166e-02	[[11059, 12], [361, 1]]	1.000e+00	0.000e+00	0.000e+00	2.553e+00	1.276e-01	1.22
11553	exm55	pheno_627	4.038e-04	1.575e-01	[[11059, 12], [2068, 1]]	1.000e+00	0.000e+00	0.000e+00	4.456e-01	nan	1.63
11555	exm55	pheno_627.2	4.038e-04	1.113e-01	[[11059, 12], [1385, 1]]	1.000e+00	0.000e+00	0.000e+00	6.654e-01	6.283e-02	1.10
11558	exm55	pheno_627.3	4.038e-04	2.775e-02	[[11059, 12], [315, 1]]	1.000e+00	0.000e+00	0.000e+00	2.926e+00	1.088e-01	1.28
11593	exm55	pheno_681	4.038e-04	9.005e-02	[[24566, 18], [2428, 4]]	4.000e+00	2.217e+00	1.503e-01	2.248e+00	8.988e-02	2.02
11594	exm55	pheno_681.1	4.038e-04	1.261e-02	[[24566, 18], [313, 1]]	1.000e+00	4.254e+00	1.595e-01	4.360e+00	6.623e-02	1.42
11596	exm55	pheno_681.3	4.038e-04	1.082e-02	[[24566, 18], [268, 1]]	1.000e+00	5.178e+00	1.104e-01	5.092e+00	5.552e-02	1.48
11597	exm55	pheno_681.5	4.038e-04	2.807e-02	[[24566, 18], [708, 1]]	1.000e+00	1.809e+00	5.648e-01	1.928e+00	1.737e-01	1.12
11599	exm55	pheno_681.7	4.038e-04	1.632e-02	[[24566, 18], [406, 2]]	2.000e+00	6.892e+00	9.812e-03	6.723e+00	2.621e-02	2.77
11600	exm55	pheno_686	4.038e-04	2.502e-02	[[24566, 18], [629, 2]]	2.000e+00	4.600e+00	4.108e-02	4.340e+00	4.747e-02	2.19
11601	exm55	pheno_686.1	4.038e-04	3.405e-03	[[24566, 18], [82, 2]]	2.000e+00	3.576e+01	2.239e-06	3.329e+01	4.129e-03	4.33
11602	exm55	pheno_686.2	4.038e-04	1.584e-03	[[24566, 18], [38, 1]]	1.000e+00	4.204e+01	3.496e-04	3.592e+01	7.132e-03	1.90
11606	exm55	pheno_686.9	4.038e-04	1.483e-02	[[24566, 18], [369, 1]]	1.000e+00	3.754e+00	1.986e-01	3.699e+00	8.007e-02	1.36
11607	exm55	pheno_687	4.038e-04	1.222e-01	[[23118, 16], [3217, 4]]	4.000e+00	1.743e+00	3.219e-01	1.797e+00	1.483e-01	1.53
11608	exm55	pheno_687.1	4.038e-04	7.641e-02	[[23118, 16], [1910, 4]]	4.000e+00	2.959e+00	5.291e-02	3.026e+00	4.960e-02	2.93
11611	exm55	pheno_690	4.038e-04	1.112e-02	[[25228, 18], [282, 2]]	2.000e+00	1.075e+01	1.652e-03	9.940e+00	1.600e-02	3.26
11612	exm55	pheno_690.1	4.038e-04	1.097e-02	[[25228, 18], [278, 2]]	2.000e+00	1.089e+01	1.555e-03	1.008e+01	1.572e-02	3.28
11617	exm55	pheno_695	4.038e-04	4.262e-02	[[25228, 18], [1123, 1]]	1.000e+00	1.110e+00	9.195e-01	1.248e+00	2.928e-01	1.02
11628	exm55	pheno_696	4.038e-04	1.667e-02	[[23821, 17], [402, 2]]	2.000e+00	6.753e+00	1.095e-02	6.971e+00	2.524e-02	2.81
11629	exm55	pheno_696.4	4.038e-04	1.610e-02	[[23821, 17], [388, 2]]	2.000e+00	6.995e+00	9.578e-03	7.223e+00	2.412e-02	2.86
11630	exm55	pheno_696.41	4.038e-04	1.226e-02	[[23821, 17], [294, 2]]	2.000e+00	9.256e+00	3.064e-03	9.532e+00	1.702e-02	3.20
11635	exm55	pheno_701	4.038e-04	4.005e-02	[[26388, 21], [1101, 1]]	1.000e+00	1.099e+00	9.266e-01	1.141e+00	3.242e-01	1.01
11639	exm55	pheno_701.4	4.038e-04	3.509e-03	[[26388, 21], [92, 1]]	1.000e+00	1.313e+01	1.249e-02	1.366e+01	1.884e-02	1.76
11641	exm55	pheno_702	4.038e-04	1.065e-01	[[23643, 19], [2818, 3]]	3.000e+00	1.330e+00	6.540e-01	1.325e+00	2.767e-01	1.10
11642	exm55	pheno_702.1	4.038e-04	6.829e-02	[[22642, 17], [1659, 2]]	2.000e+00	2.004e+00	3.665e-01	1.606e+00	2.116e-01	1.17
11643	exm55	pheno_702.2	4.038e-04	7.344e-02	[[22642, 17], [1794, 2]]	2.000e+00	1.677e+00	4.958e-01	1.485e+00	2.383e-01	1.12
11647	exm55	pheno_704	4.038e-04	1.352e-02	[[27857, 22], [381, 1]]	1.000e+00	3.227e+00	2.532e-01	3.323e+00	8.967e-02	1.32
11648	exm55	pheno_704.1	4.038e-04	7.193e-03	[[27857, 22], [201, 1]]	1.000e+00	5.729e+00	9.132e-02	6.300e+00	4.318e-02	1.55
11651	exm55	pheno_704.8	4.038e-04	5.990e-03	[[27857, 22], [167, 1]]	1.000e+00	8.040e+00	4.247e-02	7.582e+00	3.521e-02	1.61
11656	exm55	pheno_706	4.038e-04	4.163e-02	[[26636, 19], [1155, 3]]	3.000e+00	3.565e+00	4.116e-02	3.641e+00	4.385e-02	2.77
11657	exm55	pheno_706.1	4.038e-04	1.065e-02	[[26636, 19], [286, 1]]	1.000e+00	4.638e+00	1.436e-01	4.902e+00	5.774e-02	1.46
11658	exm55	pheno_706.2	4.038e-04	2.230e-02	[[26636, 19], [606, 2]]	2.000e+00	4.607e+00	4.088e-02	4.627e+00	4.304e-02	2.28
11659	exm55	pheno_706.8	4.038e-04	5.410e-03	[[26636, 19], [144, 1]]	1.000e+00	9.908e+00	2.735e-02	9.735e+00	2.711e-02	1.68
11679	exm55	pheno_714	4.038e-04	5.570e-02	[[24273, 21], [1432, 1]]	1.000e+00	6.953e-01	7.237e-01	8.072e-01	1.116e-01	1.03
11680	exm55	pheno_714.1	4.038e-04	4.433e-02	[[24273, 21], [1126, 1]]	1.000e+00	8.717e-01	8.940e-01	1.027e+00	3.718e-01	1.00
11685	exm55	pheno_716	4.038e-04	5.072e-02	[[24273, 21], [1296, 2]]	2.000e+00	1.651e+00	5.032e-01	1.784e+00	1.770e-01	1.24
11686	exm55	pheno_716.9	4.038e-04	4.878e-02	[[24273, 21], [1245, 1]]	1.000e+00	8.393e-01	8.652e-01	9.284e-01	1.544e-01	1.00
11687	exm55	pheno_717	4.038e-04	1.398e-02	[[29095, 23], [412, 1]]	1.000e+00	2.888e+00	3.157e-01	3.070e+00	9.822e-02	1.29
11690	exm55	pheno_721	4.038e-04	5.402e-02	[[24285, 20], [1387, 1]]	1.000e+00	7.988e-01	8.280e-01	8.755e-01	1.355e-01	1.01
11691	exm55	pheno_721.1	4.038e-04	4.921e-02	[[24285, 20], [1257, 1]]	1.000e+00	8.773e-01	8.993e-01	9.660e-01	1.675e-01	1.00
11693	exm55	pheno_722	4.038e-04	6.695e-02	[[24285, 20], [1743, 1]]	1.000e+00	6.758e-01	7.042e-01	6.966e-01	7.418e-02	1.08
11694	exm55	pheno_722.1	4.038e-04	1.738e-02	[[24285, 20], [429, 1]]	1.000e+00	2.777e+00	3.200e-01	2.830e+00	1.090e-01	1.26
11695	exm55	pheno_722.6	4.038e-04	4.660e-02	[[24285, 20], [1187, 1]]	1.000e+00	9.888e-01	9.913e-01	1.023e+00	3.746e-01	1.00
11704	exm55	pheno_726	4.038e-04	9.000e-02	[[23540, 18], [2327, 3]]	3.000e+00	1.602e+00	4.538e-01	1.686e+00	1.803e-01	1.32
11705	exm55	pheno_726.1	4.038e-04	4.165e-02	[[23540, 18], [1021, 3]]	3.000e+00	3.567e+00	4.464e-02	3.843e+00	4.043e-02	2.90
11709	exm55	pheno_727	4.038e-04	5.899e-02	[[23540, 18], [1473, 4]]	4.000e+00	3.406e+00	2.770e-02	3.551e+00	3.443e-02	3.64
11710	exm55	pheno_728	4.038e-04	1.858e-02	[[23540, 18], [445, 1]]	1.000e+00	2.870e+00	3.055e-01	2.939e+00	1.049e-01	1.27
11722	exm55	pheno_735	4.038e-04	2.955e-02	[[26347, 20], [800, 3]]	3.000e+00	4.779e+00	1.208e-02	4.940e+00	2.584e-02	3.66
11724	exm55	pheno_735.2	4.038e-04	1.284e-02	[[26347, 20], [341, 2]]	2.000e+00	7.574e+00	7.322e-03	7.726e+00	2.154e-02	2.96
11725	exm55	pheno_735.21	4.038e-04	8.982e-03	[[26347, 20], [238, 1]]	1.000e+00	5.584e+00	1.005e-01	5.535e+00	5.019e-02	1.51
11727	exm55	pheno_735.23	4.038e-04	2.044e-03	[[26347, 20], [53, 1]]	1.000e+00	2.468e+01	2.001e-03	2.486e+01	1.022e-02	1.86
11728	exm55	pheno_735.3	4.038e-04	7.415e-03	[[26347, 20], [196, 1]]	1.000e+00	6.643e+00	6.833e-02	6.721e+00	4.043e-02	1.57
11729	exm55	pheno_735.4	4.038e-04	1.077e-02	[[26347, 20], [286, 1]]	1.000e+00	4.593e+00	1.376e-01	4.606e+00	6.178e-02	1.44
11733	exm55	pheno_737	4.038e-04	1.751e-02	[[26347, 20], [469, 1]]	1.000e+00	2.763e+00	3.255e-01	2.809e+00	1.099e-01	1.26
11735	exm55	pheno_737.3	4.038e-04	1.487e-02	[[26347, 20], [397, 1]]	1.000e+00	3.285e+00	2.516e-01	3.318e+00	9.030e-02	1.32
11739	exm55	pheno_740	4.038e-04	1.514e-01	[[23424, 17], [4176, 4]]	4.000e+00	1.282e+00	6.751e-01	1.320e+00	2.754e-01	1.13
11740	exm55	pheno_740.1	4.038e-04	6.021e-02	[[23424, 17], [1500, 2]]	2.000e+00	1.642e+00	5.249e-01	1.837e+00	1.722e-01	1.27
11741	exm55	pheno_740.11	4.038e-04	4.599e-02	[[23424, 17], [1128, 2]]	2.000e+00	2.186e+00	3.154e-01	2.443e+00	1.113e-01	1.52
11742	exm55	pheno_740.2	4.038e-04	4.750e-02	[[23424, 17], [1167, 2]]	2.000e+00	1.959e+00	4.032e-01	2.361e+00	1.172e-01	1.48
11744	exm55	pheno_740.9	4.038e-04	1.082e-01	[[23424, 17], [2840, 4]]	4.000e+00	1.890e+00	2.809e-01	1.941e+00	1.246e-01	1.68
11745	exm55	pheno_741	4.038e-04	3.847e-02	[[26498, 22], [1060, 1]]	1.000e+00	1.106e+00	9.219e-01	1.136e+00	3.254e-01	1.00
11752	exm55	pheno_743	4.038e-04	1.641e-01	[[23015, 19], [4519, 4]]	4.000e+00	9.064e-01	8.645e-01	1.072e+00	4.084e-01	1.01
11753	exm55	pheno_743.1	4.038e-04	1.085e-01	[[23015, 19], [2803, 2]]	2.000e+00	7.242e-01	6.776e-01	8.643e-01	1.028e-01	1.02
11754	exm55	pheno_743.11	4.038e-04	7.996e-02	[[23015, 19], [2000, 2]]	2.000e+00	1.008e+00	9.922e-01	1.211e+00	3.209e-01	1.03
11755	exm55	pheno_743.12	4.038e-04	3.072e-02	[[23015, 19], [729, 1]]	1.000e+00	1.141e+00	9.028e-01	1.662e+00	2.073e-01	1.08
11756	exm55	pheno_743.13	4.038e-04	3.173e-02	[[23015, 19], [754, 1]]	1.000e+00	1.424e+00	7.323e-01	1.607e+00	2.159e-01	1.07
11761	exm55	pheno_743.9	4.038e-04	7.974e-02	[[23015, 19], [1995, 1]]	1.000e+00	4.886e-01	4.928e-01	6.072e-01	4.708e-02	1.18
11762	exm55	pheno_745	4.038e-04	2.933e-01	[[18696, 14], [7759, 7]]	7.000e+00	1.100e+00	8.396e-01	1.205e+00	3.320e-01	1.11
11770	exm55	pheno_749	4.038e-04	6.246e-03	[[29090, 23], [182, 1]]	1.000e+00	9.624e+00	4.917e-02	6.949e+00	3.864e-02	1.58
11807	exm55	pheno_760	4.038e-04	1.384e-01	[[23544, 17], [3778, 6]]	6.000e+00	2.070e+00	1.326e-01	2.199e+00	7.244e-02	2.57
11808	exm55	pheno_761	4.038e-04	6.844e-02	[[26083, 23], [1917, 1]]	1.000e+00	5.605e-01	5.716e-01	5.916e-01	4.313e-02	1.21
11809	exm55	pheno_763	4.038e-04	1.799e-02	[[26889, 21], [492, 1]]	1.000e+00	2.445e+00	3.846e-01	2.602e+00	1.201e-01	1.23
11810	exm55	pheno_764	4.038e-04	1.164e-02	[[26889, 21], [315, 2]]	2.000e+00	7.531e+00	6.928e-03	8.130e+00	2.005e-02	3.03
11814	exm55	pheno_770	4.038e-04	4.609e-02	[[27005, 23], [1305, 1]]	1.000e+00	8.028e-01	8.306e-01	8.997e-01	1.446e-01	1.01
11816	exm55	pheno_771.1	4.038e-04	3.749e-02	[[25882, 20], [1007, 1]]	1.000e+00	1.290e+00	8.048e-01	1.285e+00	2.816e-01	1.02
11820	exm55	pheno_772.2	4.038e-04	1.738e-02	[[26717, 23], [472, 1]]	1.000e+00	2.442e+00	3.829e-01	2.461e+00	1.279e-01	1.21
11826	exm55	pheno_782.3	4.038e-04	1.015e-01	[[24476, 20], [2765, 1]]	1.000e+00	4.111e-01	3.889e-01	4.426e-01	1.179e-02	1.71
11828	exm55	pheno_783	4.038e-04	1.815e-01	[[22046, 16], [4887, 4]]	4.000e+00	1.223e+00	7.214e-01	1.128e+00	3.758e-01	1.03
11829	exm55	pheno_785	4.038e-04	2.828e-01	[[18997, 15], [7489, 8]]	8.000e+00	1.314e+00	5.369e-01	1.353e+00	2.434e-01	1.28
11830	exm55	pheno_788	4.038e-04	6.506e-02	[[26418, 21], [1838, 2]]	2.000e+00	1.343e+00	6.935e-01	1.369e+00	2.658e-01	1.08
11831	exm55	pheno_789	4.038e-04	1.968e-01	[[21522, 18], [5273, 5]]	5.000e+00	1.119e+00	8.250e-01	1.134e+00	3.690e-01	1.04
11833	exm55	pheno_790.1	4.038e-04	6.127e-03	[[25930, 22], [159, 1]]	1.000e+00	6.942e+00	6.070e-02	7.413e+00	3.611e-02	1.60
11835	exm55	pheno_790.8	4.038e-04	4.640e-03	[[25930, 22], [120, 1]]	1.000e+00	9.833e+00	2.628e-02	9.822e+00	2.663e-02	1.68
11837	exm55	pheno_792	4.038e-04	2.117e-02	[[25597, 21], [553, 1]]	1.000e+00	1.978e+00	5.141e-01	2.204e+00	1.466e-01	1.17
11841	exm55	pheno_796	4.038e-04	7.081e-02	[[9681, 2], [736, 1]]	1.000e+00	0.000e+00	0.000e+00	6.577e+00	8.301e-02	1.59
11843	exm55	pheno_798	4.038e-04	3.133e-01	[[17399, 11], [7933, 10]]	1.000e+01	1.954e+00	1.315e-01	1.994e+00	8.528e-02	2.74
11852	exm55	pheno_802	4.038e-04	8.456e-03	[[25420, 22], [216, 1]]	1.000e+00	5.167e+00	1.106e-01	5.349e+00	5.188e-02	1.49
