ind	SNP	pheno	maf	prev	table	logit_OR	logit_p-val	exact_OR	exact_p-val
44528	exm222	pheno_726	3.365e-04	9.000e-02	[[23540, 17], [2329, 1]]	5.213e-01	5.283e-01	5.945e-01	3.760e-02
44533	exm222	pheno_727	3.365e-04	5.899e-02	[[23540, 17], [1475, 2]]	1.671e+00	4.941e-01	1.878e+00	1.492e-01
44542	exm222	pheno_733	3.365e-04	2.020e-02	[[25296, 15], [521, 1]]	3.254e+00	2.539e-01	3.237e+00	8.598e-02
44546	exm222	pheno_735	3.365e-04	2.955e-02	[[26350, 16], [802, 1]]	1.789e+00	5.739e-01	2.053e+00	1.491e-01
44563	exm222	pheno_740	3.365e-04	1.514e-01	[[23426, 13], [4177, 4]]	1.554e+00	4.711e-01	1.726e+00	1.379e-01
44564	exm222	pheno_740.1	3.365e-04	6.021e-02	[[23426, 13], [1500, 2]]	2.502e+00	2.432e-01	2.403e+00	1.014e-01
44565	exm222	pheno_740.11	3.365e-04	4.599e-02	[[23426, 13], [1129, 1]]	1.589e+00	6.624e-01	1.596e+00	2.020e-01
44566	exm222	pheno_740.2	3.365e-04	4.750e-02	[[23426, 13], [1168, 1]]	1.646e+00	6.471e-01	1.543e+00	2.105e-01
44568	exm222	pheno_740.9	3.365e-04	1.082e-01	[[23426, 13], [2842, 3]]	1.630e+00	4.703e-01	1.902e+00	1.273e-01
44569	exm222	pheno_741	3.365e-04	3.847e-02	[[26505, 14], [1060, 1]]	1.681e+00	6.166e-01	1.786e+00	1.764e-01
44572	exm222	pheno_741.4	3.365e-04	1.280e-02	[[26505, 14], [343, 1]]	5.475e+00	1.010e-01	5.520e+00	4.625e-02
44576	exm222	pheno_743	3.365e-04	1.641e-01	[[23022, 12], [4516, 6]]	1.815e+00	2.666e-01	2.549e+00	4.195e-02
44577	exm222	pheno_743.1	3.365e-04	1.085e-01	[[23022, 12], [2801, 3]]	1.109e+00	8.794e-01	2.055e+00	1.104e-01
44578	exm222	pheno_743.11	3.365e-04	7.996e-02	[[23022, 12], [1999, 3]]	1.489e+00	5.616e-01	2.879e+00	5.925e-02
44581	exm222	pheno_743.2	3.365e-04	2.149e-02	[[23022, 12], [504, 2]]	5.615e+00	2.707e-02	7.613e+00	1.974e-02
44582	exm222	pheno_743.21	3.365e-04	7.582e-03	[[23022, 12], [175, 1]]	6.539e+00	7.971e-02	1.096e+01	2.166e-02
44585	exm222	pheno_743.9	3.365e-04	7.974e-02	[[23022, 12], [1992, 4]]	2.601e+00	1.167e-01	3.852e+00	2.563e-02
44586	exm222	pheno_745	3.365e-04	2.933e-01	[[18695, 14], [7761, 5]]	7.207e-01	5.347e-01	8.603e-01	2.005e-01
44587	exm222	pheno_747	3.365e-04	3.902e-02	[[28027, 19], [1138, 1]]	1.809e+00	5.756e-01	1.296e+00	2.629e-01
44588	exm222	pheno_747.1	3.365e-04	3.615e-02	[[28027, 19], [1051, 1]]	2.013e+00	5.105e-01	1.404e+00	2.387e-01
44589	exm222	pheno_747.11	3.365e-04	2.415e-02	[[28027, 19], [693, 1]]	3.142e+00	2.845e-01	2.129e+00	1.432e-01
44590	exm222	pheno_747.12	3.365e-04	1.444e-02	[[28027, 19], [410, 1]]	6.451e+00	9.448e-02	3.598e+00	7.610e-02
44631	exm222	pheno_760	3.365e-04	1.384e-01	[[23544, 15], [3781, 3]]	1.014e+00	9.830e-01	1.245e+00	2.766e-01
44632	exm222	pheno_761	3.365e-04	6.844e-02	[[26087, 18], [1917, 1]]	6.827e-01	7.109e-01	7.560e-01	1.803e-02
44634	exm222	pheno_764	3.365e-04	1.164e-02	[[26890, 19], [316, 1]]	3.732e+00	2.021e-01	4.479e+00	5.893e-02
44640	exm222	pheno_771.1	3.365e-04	3.749e-02	[[25883, 17], [1008, 1]]	1.333e+00	7.807e-01	1.510e+00	2.176e-01
44650	exm222	pheno_782.3	3.365e-04	1.015e-01	[[24481, 13], [2762, 5]]	2.899e+00	4.908e-02	3.409e+00	2.465e-02
44652	exm222	pheno_783	3.365e-04	1.815e-01	[[22044, 17], [4889, 2]]	5.970e-01	4.935e-01	5.305e-01	5.066e-03
44653	exm222	pheno_785	3.365e-04	2.828e-01	[[19001, 12], [7493, 3]]	6.827e-01	5.568e-01	6.340e-01	1.273e-01
44654	exm222	pheno_788	3.365e-04	6.506e-02	[[26424, 15], [1836, 4]]	3.444e+00	3.134e-02	3.838e+00	2.479e-02
44655	exm222	pheno_789	3.365e-04	1.968e-01	[[21523, 17], [5275, 2]]	4.975e-01	3.516e-01	4.800e-01	1.513e-01
44658	exm222	pheno_790.6	3.365e-04	4.969e-02	[[25935, 17], [1355, 1]]	1.096e+00	9.293e-01	1.126e+00	3.084e-01
44665	exm222	pheno_796	3.365e-04	7.081e-02	[[9678, 5], [737, 1]]	0.000e+00	0.000e+00	2.626e+00	1.065e-01
44667	exm222	pheno_798	3.365e-04	3.133e-01	[[17398, 10], [7936, 7]]	1.389e+00	5.127e-01	1.535e+00	1.507e-01
44669	exm222	pheno_800	3.365e-04	3.643e-02	[[25425, 16], [960, 2]]	3.104e+00	1.327e-01	3.311e+00	6.208e-02
44671	exm222	pheno_800.2	3.365e-04	8.920e-03	[[25425, 16], [228, 1]]	7.403e+00	5.280e-02	6.970e+00	3.564e-02
44672	exm222	pheno_800.3	3.365e-04	1.238e-02	[[25425, 16], [318, 1]]	5.281e+00	1.074e-01	4.997e+00	5.186e-02
44674	exm222	pheno_801	3.365e-04	2.603e-02	[[25425, 16], [679, 1]]	2.232e+00	4.368e-01	2.340e+00	1.271e-01
44677	exm222	pheno_803	3.365e-04	3.449e-02	[[25425, 16], [908, 1]]	1.703e+00	6.060e-01	1.750e+00	1.814e-01
44679	exm222	pheno_803.2	3.365e-04	2.003e-02	[[25425, 16], [519, 1]]	3.123e+00	2.704e-01	3.062e+00	9.196e-02
44691	exm222	pheno_819	3.365e-04	1.119e-02	[[28688, 18], [324, 1]]	5.687e+00	9.241e-02	4.919e+00	5.287e-02
44692	exm222	pheno_830	3.365e-04	2.570e-02	[[27809, 19], [733, 1]]	2.003e+00	4.987e-01	1.997e+00	1.548e-01
44693	exm222	pheno_835	3.365e-04	1.522e-02	[[27809, 19], [429, 1]]	3.325e+00	2.426e-01	3.412e+00	8.103e-02
44695	exm222	pheno_840	3.365e-04	3.909e-02	[[26428, 17], [1074, 2]]	2.822e+00	1.660e-01	2.895e+00	7.596e-02
44697	exm222	pheno_840.2	3.365e-04	7.394e-03	[[26428, 17], [195, 2]]	1.456e+01	4.141e-04	1.594e+01	7.880e-03
44707	exm222	pheno_858	3.365e-04	1.652e-02	[[25052, 14], [420, 1]]	4.045e+00	1.779e-01	4.261e+00	6.222e-02
44708	exm222	pheno_859	3.365e-04	1.663e-02	[[25052, 14], [423, 1]]	4.240e+00	1.635e-01	4.230e+00	6.273e-02
44709	exm222	pheno_860	3.365e-04	1.279e-02	[[29223, 19], [378, 1]]	4.417e+00	1.490e-01	4.069e+00	6.588e-02
44710	exm222	pheno_870	3.365e-04	3.174e-02	[[26188, 16], [858, 1]]	1.916e+00	5.287e-01	1.908e+00	1.632e-01
44712	exm222	pheno_870.3	3.365e-04	7.762e-03	[[26188, 16], [204, 1]]	8.133e+00	4.275e-02	8.023e+00	3.050e-02
44743	exm222	pheno_963	3.365e-04	3.117e-02	[[24659, 15], [793, 1]]	2.327e+00	4.146e-01	2.073e+00	1.472e-01
44744	exm222	pheno_963.1	3.365e-04	3.049e-02	[[24659, 15], [775, 1]]	2.372e+00	4.040e-01	2.121e+00	1.431e-01
44755	exm222	pheno_979	3.365e-04	3.820e-02	[[24659, 15], [979, 1]]	1.648e+00	6.294e-01	1.679e+00	1.906e-01
44757	exm222	pheno_990	3.365e-04	1.193e-02	[[27154, 19], [327, 1]]	4.165e+00	1.661e-01	4.371e+00	6.062e-02
44761	exm2253572	pheno_008	2.523e-04	2.377e-02	[[28281, 14], [688, 1]]	3.001e+00	2.893e-01	2.936e+00	9.647e-02
44762	exm2253572	pheno_008.5	2.523e-04	1.757e-02	[[28281, 14], [505, 1]]	4.101e+00	1.736e-01	4.000e+00	6.695e-02
44763	exm2253572	pheno_008.52	2.523e-04	1.665e-02	[[28281, 14], [478, 1]]	4.338e+00	1.571e-01	4.226e+00	6.281e-02
44767	exm2253572	pheno_038	2.523e-04	7.407e-02	[[24952, 10], [1995, 2]]	2.631e+00	2.129e-01	2.501e+00	9.545e-02
44768	exm2253572	pheno_038.1	2.523e-04	1.062e-02	[[24952, 10], [267, 1]]	1.095e+01	2.358e-02	9.345e+00	2.570e-02
44769	exm2253572	pheno_038.2	2.523e-04	8.027e-03	[[24952, 10], [201, 1]]	1.309e+01	1.452e-02	1.241e+01	1.893e-02
44770	exm2253572	pheno_038.3	2.523e-04	4.430e-02	[[24952, 10], [1156, 1]]	2.373e+00	4.113e-01	2.158e+00	1.387e-01
44771	exm2253572	pheno_041	2.523e-04	1.027e-01	[[24952, 10], [2854, 2]]	1.798e+00	4.494e-01	1.749e+00	1.656e-01
44772	exm2253572	pheno_041.1	2.523e-04	4.323e-02	[[24952, 10], [1127, 1]]	2.440e+00	3.974e-01	2.214e+00	1.345e-01
44778	exm2253572	pheno_041.9	2.523e-04	1.809e-02	[[24952, 10], [459, 1]]	5.662e+00	9.894e-02	5.436e+00	4.683e-02
44779	exm2253572	pheno_053	2.523e-04	1.336e-02	[[24441, 10], [330, 1]]	7.722e+00	5.332e-02	7.406e+00	3.315e-02
44781	exm2253572	pheno_054	2.523e-04	8.153e-03	[[24441, 10], [200, 1]]	1.166e+01	2.058e-02	1.222e+01	1.925e-02
44788	exm2253572	pheno_078	2.523e-04	1.972e-02	[[24441, 10], [491, 1]]	4.960e+00	1.291e-01	4.978e+00	5.176e-02
44789	exm2253572	pheno_079	2.523e-04	3.026e-02	[[24441, 10], [762, 1]]	3.205e+00	2.863e-01	3.207e+00	8.624e-02
44791	exm2253572	pheno_080	2.523e-04	3.394e-02	[[26913, 12], [943, 3]]	7.216e+00	2.244e-03	7.135e+00	1.308e-02
44792	exm2253572	pheno_081	2.523e-04	3.695e-02	[[26913, 12], [1031, 2]]	4.577e+00	4.725e-02	4.351e+00	4.202e-02
44794	exm2253572	pheno_110	2.523e-04	3.502e-02	[[25696, 13], [932, 1]]	2.145e+00	4.644e-01	2.121e+00	1.427e-01
44795	exm2253572	pheno_110.1	2.523e-04	3.302e-02	[[25696, 13], [877, 1]]	2.278e+00	4.307e-01	2.254e+00	1.325e-01
44797	exm2253572	pheno_110.12	2.523e-04	4.029e-03	[[25696, 13], [103, 1]]	2.237e+01	3.250e-03	1.919e+01	1.197e-02
44802	exm2253572	pheno_117	2.523e-04	1.248e-02	[[25696, 13], [324, 1]]	6.212e+00	7.913e-02	6.101e+00	4.127e-02
44807	exm2253572	pheno_145	2.523e-04	2.112e-02	[[27986, 14], [603, 1]]	3.641e+00	2.168e-01	3.315e+00	8.349e-02
44812	exm2253572	pheno_149	2.523e-04	3.395e-02	[[27986, 14], [983, 1]]	2.224e+00	4.447e-01	2.034e+00	1.505e-01
44813	exm2253572	pheno_149.1	2.523e-04	1.081e-02	[[27986, 14], [305, 1]]	7.492e+00	5.660e-02	6.554e+00	3.812e-02
44816	exm2253572	pheno_149.4	2.523e-04	2.710e-02	[[27986, 14], [779, 1]]	2.839e+00	3.194e-01	2.566e+00	1.134e-01
44817	exm2253572	pheno_149.5	2.523e-04	1.377e-02	[[27986, 14], [390, 1]]	5.648e+00	9.873e-02	5.126e+00	5.031e-02
44838	exm2253572	pheno_172	2.523e-04	1.130e-01	[[24063, 14], [3067, 1]]	5.735e-01	5.945e-01	5.604e-01	1.029e-02
44841	exm2253572	pheno_172.2	2.523e-04	8.372e-02	[[24063, 14], [2199, 1]]	8.159e-01	8.458e-01	7.816e-01	3.990e-02
44842	exm2253572	pheno_172.21	2.523e-04	1.003e-02	[[24063, 14], [243, 1]]	7.651e+00	5.235e-02	7.073e+00	3.501e-02
44845	exm2253572	pheno_173	2.523e-04	6.963e-02	[[24063, 14], [1801, 1]]	9.363e-01	9.495e-01	9.544e-01	1.086e-01
44846	exm2253572	pheno_174	2.523e-04	5.784e-02	[[25607, 14], [1572, 1]]	9.294e-01	9.455e-01	1.164e+00	2.948e-01
44847	exm2253572	pheno_174.1	2.523e-04	1.066e-01	[[12139, 8], [1449, 1]]	0.000e+00	0.000e+00	1.047e+00	3.173e-01
44848	exm2253572	pheno_174.11	2.523e-04	1.059e-01	[[12139, 8], [1437, 1]]	0.000e+00	0.000e+00	1.056e+00	3.145e-01
44854	exm2253572	pheno_182	2.523e-04	2.358e-02	[[12619, 8], [304, 1]]	0.000e+00	0.000e+00	5.189e+00	4.914e-02
44871	exm2253572	pheno_191	2.523e-04	2.753e-02	[[27894, 14], [789, 1]]	2.611e+00	3.547e-01	2.525e+00	1.156e-01
44876	exm2253572	pheno_195	2.523e-04	7.221e-02	[[20842, 10], [1622, 1]]	1.240e+00	8.381e-01	1.285e+00	2.588e-01
44877	exm2253572	pheno_195.1	2.523e-04	4.685e-02	[[20842, 10], [1024, 1]]	1.939e+00	5.295e-01	2.035e+00	1.489e-01
44878	exm2253572	pheno_196	2.523e-04	3.257e-02	[[20842, 10], [701, 1]]	2.886e+00	3.153e-01	2.973e+00	9.435e-02
44879	exm2253572	pheno_197	2.523e-04	1.461e-01	[[20842, 10], [3567, 1]]	5.697e-01	5.926e-01	5.843e-01	5.279e-02
44880	exm2253572	pheno_198	2.523e-04	1.490e-01	[[20842, 10], [3650, 2]]	1.085e+00	9.170e-01	1.142e+00	3.085e-01
44881	exm2253572	pheno_198.1	2.523e-04	8.226e-02	[[20842, 10], [1868, 1]]	1.104e+00	9.253e-01	1.116e+00	3.021e-01
44884	exm2253572	pheno_198.4	2.523e-04	4.093e-02	[[20842, 10], [889, 1]]	2.196e+00	4.571e-01	2.344e+00	1.255e-01
44888	exm2253572	pheno_199	2.523e-04	7.415e-02	[[20842, 10], [1667, 3]]	3.812e+00	4.341e-02	3.751e+00	3.778e-02
44890	exm2253572	pheno_200	2.523e-04	1.873e-02	[[26965, 13], [514, 1]]	4.305e+00	1.612e-01	4.035e+00	6.620e-02
44893	exm2253572	pheno_202	2.523e-04	3.564e-02	[[26965, 13], [996, 1]]	2.204e+00	4.476e-01	2.083e+00	1.459e-01
44894	exm2253572	pheno_202.2	2.523e-04	3.308e-02	[[26965, 13], [922, 1]]	2.382e+00	4.045e-01	2.250e+00	1.328e-01
44899	exm2253572	pheno_204	2.523e-04	3.457e-02	[[26965, 13], [965, 1]]	2.193e+00	4.503e-01	2.149e+00	1.404e-01
44907	exm2253572	pheno_204.4	2.523e-04	1.270e-02	[[26965, 13], [346, 1]]	6.133e+00	8.279e-02	5.995e+00	4.209e-02
44908	exm2253572	pheno_208	2.523e-04	8.520e-02	[[25455, 12], [2370, 2]]	1.898e+00	4.070e-01	1.790e+00	1.602e-01
44910	exm2253572	pheno_210	2.523e-04	5.788e-03	[[27986, 14], [162, 1]]	1.256e+01	1.518e-02	1.234e+01	1.911e-02
44917	exm2253572	pheno_216	2.523e-04	5.231e-02	[[26183, 13], [1444, 2]]	2.722e+00	1.884e-01	2.790e+00	8.065e-02
44920	exm2253572	pheno_218	2.523e-04	2.336e-02	[[13666, 8], [326, 1]]	0.000e+00	0.000e+00	5.240e+00	4.860e-02
44922	exm2253572	pheno_218.2	2.523e-04	1.460e-03	[[13666, 8], [19, 1]]	0.000e+00	0.000e+00	8.991e+01	2.453e-03
44923	exm2253572	pheno_220	2.523e-04	6.740e-03	[[12224, 8], [82, 1]]	0.000e+00	0.000e+00	1.863e+01	1.230e-02
44929	exm2253572	pheno_225	2.523e-04	1.542e-02	[[27894, 14], [436, 1]]	4.474e+00	1.486e-01	4.570e+00	5.738e-02
44932	exm2253572	pheno_228	2.523e-04	6.334e-03	[[29006, 14], [184, 1]]	1.105e+01	2.072e-02	1.126e+01	2.108e-02
44933	exm2253572	pheno_228.1	2.523e-04	4.494e-03	[[29006, 14], [130, 1]]	1.562e+01	8.193e-03	1.594e+01	1.456e-02
44936	exm2253572	pheno_241	2.523e-04	3.455e-02	[[23488, 12], [840, 1]]	1.849e+00	5.596e-01	2.330e+00	1.270e-01
44938	exm2253572	pheno_241.2	2.523e-04	2.258e-02	[[23488, 12], [542, 1]]	2.823e+00	3.255e-01	3.611e+00	7.527e-02
44939	exm2253572	pheno_242	2.523e-04	2.193e-02	[[23488, 12], [524, 3]]	1.052e+01	3.274e-04	1.121e+01	6.865e-03
44941	exm2253572	pheno_242.2	2.523e-04	3.519e-03	[[23488, 12], [81, 2]]	4.401e+01	1.314e-06	4.833e+01	2.398e-03
44943	exm2253572	pheno_244	2.523e-04	1.401e-01	[[23488, 12], [3828, 2]]	8.833e-01	8.738e-01	1.023e+00	3.594e-01
44944	exm2253572	pheno_244.1	2.523e-04	3.653e-02	[[23488, 12], [890, 1]]	1.812e+00	5.707e-01	2.199e+00	1.363e-01
44946	exm2253572	pheno_244.4	2.523e-04	1.237e-01	[[23488, 12], [3314, 2]]	1.017e+00	9.829e-01	1.181e+00	2.991e-01
44954	exm2253572	pheno_250	2.523e-04	1.888e-01	[[21525, 8], [5008, 4]]	2.133e+00	2.287e-01	2.149e+00	8.979e-02
44961	exm2253572	pheno_250.2	2.523e-04	1.784e-01	[[21525, 8], [4673, 2]]	1.163e+00	8.523e-01	1.152e+00	2.993e-01
44975	exm2253572	pheno_252	2.523e-04	1.312e-02	[[25718, 9], [341, 1]]	6.828e+00	7.140e-02	8.380e+00	2.890e-02
44976	exm2253572	pheno_252.1	2.523e-04	1.065e-02	[[25718, 9], [276, 1]]	8.234e+00	4.849e-02	1.035e+01	2.297e-02
44978	exm2253572	pheno_253	2.523e-04	1.854e-02	[[25718, 9], [484, 2]]	1.494e+01	8.096e-04	1.181e+01	1.168e-02
44980	exm2253572	pheno_253.2	2.523e-04	1.084e-02	[[25718, 9], [281, 1]]	1.673e+01	1.250e-02	1.017e+01	2.342e-02
44982	exm2253572	pheno_253.4	2.523e-04	5.950e-03	[[25718, 9], [152, 2]]	4.302e+01	2.482e-06	3.760e+01	3.191e-03
44983	exm2253572	pheno_255	2.523e-04	2.112e-02	[[25718, 9], [554, 1]]	5.286e+00	1.147e-01	5.158e+00	4.961e-02
44987	exm2253572	pheno_255.2	2.523e-04	1.353e-02	[[25718, 9], [352, 1]]	8.589e+00	4.194e-02	8.118e+00	2.992e-02
45000	exm2253572	pheno_260	2.523e-04	7.998e-02	[[21994, 9], [1911, 2]]	2.603e+00	2.220e-01	2.558e+00	9.235e-02
45002	exm2253572	pheno_260.2	2.523e-04	3.147e-02	[[21994, 9], [713, 2]]	6.965e+00	1.324e-02	6.855e+00	2.299e-02
45004	exm2253572	pheno_261	2.523e-04	8.022e-02	[[21994, 9], [1918, 1]]	1.155e+00	8.932e-01	1.274e+00	2.597e-01
45006	exm2253572	pheno_261.4	2.523e-04	6.246e-02	[[21994, 9], [1465, 1]]	1.486e+00	7.113e-01	1.668e+00	1.889e-01
45011	exm2253572	pheno_270	2.523e-04	2.072e-02	[[27635, 13], [583, 2]]	7.503e+00	8.196e-03	7.293e+00	2.078e-02
45013	exm2253572	pheno_270.2	2.523e-04	1.697e-03	[[27635, 13], [46, 1]]	5.851e+01	1.512e-04	4.621e+01	4.836e-03
45014	exm2253572	pheno_270.3	2.523e-04	1.706e-02	[[27635, 13], [479, 1]]	4.612e+00	1.421e-01	4.438e+00	5.929e-02
45015	exm2253572	pheno_270.32	2.523e-04	1.134e-02	[[27635, 13], [316, 1]]	7.171e+00	6.004e-02	6.727e+00	3.700e-02
45020	exm2253572	pheno_272	2.523e-04	3.256e-01	[[18587, 7], [8973, 6]]	1.879e+00	2.932e-01	1.776e+00	1.154e-01
45021	exm2253572	pheno_272.1	2.523e-04	3.248e-01	[[18587, 7], [8941, 6]]	1.887e+00	2.900e-01	1.782e+00	1.144e-01
45022	exm2253572	pheno_272.11	2.523e-04	1.705e-01	[[18587, 7], [3821, 1]]	7.169e-01	7.641e-01	6.949e-01	2.657e-02
45023	exm2253572	pheno_272.12	2.523e-04	1.111e-02	[[18587, 7], [208, 1]]	1.336e+01	1.697e-02	1.277e+01	1.829e-02
45024	exm2253572	pheno_272.13	2.523e-04	1.876e-01	[[18587, 7], [4291, 3]]	1.930e+00	3.665e-01	1.856e+00	1.343e-01
45031	exm2253572	pheno_275	2.523e-04	6.521e-02	[[26405, 12], [1841, 2]]	2.393e+00	2.536e-01	2.390e+00	1.022e-01
45033	exm2253572	pheno_275.3	2.523e-04	2.358e-02	[[26405, 12], [637, 1]]	3.467e+00	2.330e-01	3.454e+00	7.931e-02
45034	exm2253572	pheno_275.5	2.523e-04	3.351e-02	[[26405, 12], [915, 1]]	2.434e+00	3.936e-01	2.405e+00	1.223e-01
45036	exm2253572	pheno_275.53	2.523e-04	1.693e-02	[[26405, 12], [454, 1]]	5.077e+00	1.211e-01	4.847e+00	5.352e-02
45037	exm2253572	pheno_275.6	2.523e-04	1.425e-02	[[26405, 12], [381, 1]]	5.524e+00	1.035e-01	5.775e+00	4.386e-02
45038	exm2253572	pheno_276	2.523e-04	2.728e-01	[[19205, 11], [7205, 2]]	4.884e-01	3.531e-01	4.846e-01	1.479e-05
45039	exm2253572	pheno_276.1	2.523e-04	2.077e-01	[[19205, 11], [5035, 1]]	3.343e-01	2.962e-01	3.468e-01	1.156e-01
45043	exm2253572	pheno_276.14	2.523e-04	1.307e-01	[[19205, 11], [2887, 1]]	5.661e-01	5.876e-01	6.047e-01	8.094e-02
45044	exm2253572	pheno_276.4	2.523e-04	4.890e-02	[[19205, 11], [987, 1]]	1.842e+00	5.591e-01	1.769e+00	1.772e-01
45045	exm2253572	pheno_276.41	2.523e-04	3.853e-02	[[19205, 11], [769, 1]]	2.393e+00	4.044e-01	2.270e+00	1.308e-01
45047	exm2253572	pheno_276.5	2.523e-04	1.388e-01	[[19205, 11], [3096, 1]]	5.700e-01	5.906e-01	5.639e-01	5.406e-02
45054	exm2253572	pheno_278	2.523e-04	1.094e-01	[[24858, 8], [3049, 7]]	7.057e+00	1.640e-04	7.134e+00	3.358e-03
45055	exm2253572	pheno_278.1	2.523e-04	9.311e-02	[[24858, 8], [2546, 7]]	8.472e+00	3.770e-05	8.543e+00	2.300e-03
45056	exm2253572	pheno_278.11	2.523e-04	3.739e-02	[[24858, 8], [963, 3]]	8.969e+00	1.262e-03	9.680e+00	9.071e-03
45057	exm2253572	pheno_278.3	2.523e-04	2.607e-03	[[24858, 8], [64, 1]]	4.824e+01	3.378e-04	4.855e+01	4.585e-03
45059	exm2253572	pheno_279	2.523e-04	3.469e-02	[[27313, 12], [980, 2]]	4.645e+00	4.523e-02	4.645e+00	3.832e-02
45060	exm2253572	pheno_279.1	2.523e-04	2.128e-02	[[27313, 12], [593, 1]]	4.004e+00	1.836e-01	3.838e+00	7.009e-02
45063	exm2253572	pheno_279.7	2.523e-04	9.569e-03	[[27313, 12], [263, 1]]	7.815e+00	5.115e-02	8.654e+00	2.800e-02
45065	exm2253572	pheno_280	2.523e-04	7.589e-02	[[19048, 8], [1564, 1]]	1.511e+00	6.994e-01	1.522e+00	2.096e-01
45066	exm2253572	pheno_280.1	2.523e-04	5.882e-02	[[19048, 8], [1190, 1]]	1.967e+00	5.271e-01	2.001e+00	1.508e-01
45078	exm2253572	pheno_284	2.523e-04	4.896e-02	[[19048, 8], [980, 1]]	2.599e+00	3.693e-01	2.430e+00	1.193e-01
45080	exm2253572	pheno_285	2.523e-04	2.617e-01	[[19048, 8], [6752, 4]]	1.470e+00	5.334e-01	1.411e+00	2.078e-01
45081	exm2253572	pheno_285.1	2.523e-04	7.866e-02	[[19048, 8], [1625, 2]]	3.118e+00	1.557e-01	2.930e+00	7.544e-02
45082	exm2253572	pheno_285.2	2.523e-04	9.040e-02	[[19048, 8], [1893, 1]]	1.305e+00	8.024e-01	1.258e+00	2.613e-01
45085	exm2253572	pheno_285.9	2.523e-04	2.053e-01	[[19048, 8], [4921, 2]]	1.036e+00	9.645e-01	9.677e-01	1.893e-01
45086	exm2253572	pheno_286	2.523e-04	1.274e-01	[[22554, 11], [3295, 1]]	6.177e-01	6.461e-01	6.223e-01	6.301e-02
45095	exm2253572	pheno_286.7	2.523e-04	2.883e-02	[[22554, 11], [669, 1]]	3.150e+00	2.729e-01	3.065e+00	9.121e-02
45098	exm2253572	pheno_287	2.523e-04	8.440e-02	[[22554, 11], [2079, 1]]	1.001e+00	9.994e-01	9.862e-01	1.245e-01
45100	exm2253572	pheno_287.3	2.523e-04	7.834e-02	[[22554, 11], [1917, 1]]	1.087e+00	9.363e-01	1.070e+00	3.175e-01
45103	exm2253572	pheno_288	2.523e-04	8.476e-02	[[21747, 9], [2014, 1]]	1.241e+00	8.382e-01	1.200e+00	2.776e-01
45104	exm2253572	pheno_288.1	2.523e-04	6.297e-02	[[21747, 9], [1461, 1]]	1.788e+00	5.822e-01	1.654e+00	1.909e-01
45105	exm2253572	pheno_288.11	2.523e-04	5.581e-02	[[21747, 9], [1285, 1]]	2.029e+00	5.031e-01	1.880e+00	1.634e-01
45109	exm2253572	pheno_289.4	2.523e-04	5.908e-02	[[21747, 9], [1365, 1]]	1.896e+00	5.442e-01	1.770e+00	1.758e-01
45120	exm2253572	pheno_290.3	2.523e-04	2.147e-02	[[24050, 12], [527, 1]]	3.823e+00	2.131e-01	3.803e+00	7.085e-02
45121	exm2253572	pheno_291	2.523e-04	4.897e-02	[[24050, 12], [1238, 1]]	1.680e+00	6.203e-01	1.619e+00	1.980e-01
45124	exm2253572	pheno_291.8	2.523e-04	4.565e-02	[[24050, 12], [1150, 1]]	1.813e+00	5.704e-01	1.743e+00	1.810e-01
45134	exm2253572	pheno_293.1	2.523e-04	3.103e-02	[[27470, 13], [878, 2]]	4.918e+00	3.644e-02	4.813e+00	3.635e-02
45139	exm2253572	pheno_296	2.523e-04	1.679e-01	[[20401, 10], [4116, 3]]	1.422e+00	5.950e-01	1.487e+00	2.000e-01
45141	exm2253572	pheno_296.2	2.523e-04	1.524e-01	[[20401, 10], [3667, 3]]	1.596e+00	4.813e-01	1.669e+00	1.625e-01
45146	exm2253572	pheno_300	2.523e-04	1.311e-01	[[20401, 10], [3078, 2]]	1.280e+00	7.516e-01	1.326e+00	2.514e-01
45147	exm2253572	pheno_300.1	2.523e-04	1.040e-01	[[20401, 10], [2368, 2]]	1.662e+00	5.150e-01	1.723e+00	1.694e-01
45148	exm2253572	pheno_300.11	2.523e-04	1.586e-02	[[20401, 10], [328, 1]]	6.034e+00	8.981e-02	6.220e+00	4.025e-02
45164	exm2253572	pheno_306	2.523e-04	4.924e-03	[[20401, 10], [100, 1]]	2.022e+01	5.119e-03	2.040e+01	1.121e-02
45169	exm2253572	pheno_313	2.523e-04	1.512e-02	[[28000, 13], [429, 1]]	9.211e+00	5.328e-02	5.021e+00	5.146e-02
45170	exm2253572	pheno_313.1	2.523e-04	1.021e-02	[[28000, 13], [288, 1]]	1.268e+01	2.435e-02	7.479e+00	3.290e-02
45181	exm2253572	pheno_318	2.523e-04	6.657e-02	[[25349, 14], [1808, 1]]	1.013e+00	9.900e-01	1.001e+00	3.451e-01
45185	exm2253572	pheno_324	2.523e-04	3.389e-03	[[29096, 13], [98, 1]]	2.429e+01	2.277e-03	2.284e+01	9.987e-03
45187	exm2253572	pheno_327	2.523e-04	7.185e-02	[[24340, 9], [1881, 4]]	5.767e+00	3.829e-03	5.751e+00	1.294e-02
45189	exm2253572	pheno_327.3	2.523e-04	6.021e-02	[[24340, 9], [1558, 2]]	3.740e+00	9.386e-02	3.472e+00	5.866e-02
